TraesCS1A03G0216200LC.1	29
TraesCS1A03G0216400LC.1	1
TraesCS1A03G0217000.1	1
TraesCS1A03G0217900.1	351
TraesCS1A03G0218100.1	9
TraesCS1A03G0218200.3	54
TraesCS1A03G0218400.1	3
TraesCS1A03G0219300.1	18
TraesCS1A03G0222200.1	2
TraesCS1A03G0224200LC.1	1
TraesCS1A03G0227100.1	7
TraesCS1A03G0227200.3	23
TraesCS1A03G0228500LC.1	17
TraesCS1A03G0230200LC.1	4
TraesCS1A03G0230500.2	12
TraesCS1A03G0232100.1	30
TraesCS1A03G0232300.2	5
TraesCS1A03G0233200LC.1	11
TraesCS1A03G0233500.1	3
TraesCS1A03G0233800.1	91
TraesCS1A03G0233900.1	228
TraesCS1A03G0234400.2	5
TraesCS1A03G0234600LC.1	5
TraesCS1A03G0234900LC.1	2
TraesCS1A03G0240900LC.1	1
TraesCS1A03G0241600.1	2
TraesCS1A03G0241800LC.1	2
TraesCS1A03G0241900LC.1	9
TraesCS1A03G0242000.1	2
TraesCS1A03G0242100.1	30
TraesCS1A03G0242300LC.1	22
TraesCS1A03G0242700.1	1
TraesCS1A03G0243400.1	3
TraesCS1A03G0243600.1	1
TraesCS1A03G0244600LC.1	1
TraesCS1A03G0245600.1	65
TraesCS1A03G0245700.1	3
TraesCS1A03G0245800.1	13
TraesCS1A03G0245900.1	8
TraesCS1A03G0246200.1	12
TraesCS1A03G0246300LC.1	1
TraesCS1A03G0246600.1	6
TraesCS1A03G0246700.1	7
TraesCS1A03G0247400LC.1	7
TraesCS1A03G0248200.2	1
TraesCS1A03G0249000.1	2
TraesCS1A03G0249200LC.1	5
TraesCS1A03G0249300.1	5
TraesCS1A03G0252600LC.1	14
TraesCS1A03G0255000.1	69
TraesCS1A03G0255200.1	7
TraesCS1A03G0255300.1	82
TraesCS1A03G0255700LC.2	12
TraesCS1A03G0256500.1	99
TraesCS1A03G0256600.1	4
TraesCS1A03G0257600LC.1	1
TraesCS1A03G0257700.1	20
TraesCS1A03G0258300.1	810
TraesCS1A03G0258400LC.1	11
TraesCS1A03G0259700.1	7
TraesCS1A03G0260200.3	13
TraesCS1A03G0260300LC.1	9
TraesCS1A03G0260600.2	8
TraesCS1A03G0260700.2	1
TraesCS1A03G0261800LC.1	8
TraesCS1A03G0262600LC.1	3
TraesCS1A03G0262700LC.1	18
TraesCS1A03G0262800LC.1	6
TraesCS1A03G0262900LC.1	11
TraesCS1A03G0263000LC.1	2
TraesCS1A03G0263700.1	4
TraesCS1A03G0264000.1	1
TraesCS1A03G0264400LC.1	22
TraesCS1A03G0266600.1	7
TraesCS1A03G0266800LC.1	6
TraesCS1A03G0267500.1	2
TraesCS1A03G0268100.1	29
TraesCS1A03G0268200.1	1
TraesCS1A03G0268400LC.1	22
TraesCS1A03G0269100LC.1	2
TraesCS1A03G0271200.1	2
TraesCS1A03G0272100.1	2
TraesCS1A03G0272200.1	13
TraesCS1A03G0273000.1	74
TraesCS1A03G0273100.1	186
TraesCS1A03G0276500LC.1	2
TraesCS1A03G0276700LC.1	1
TraesCS1A03G0276900LC.1	2
TraesCS1A03G0277900LC.1	1
TraesCS1A03G0278000LC.1	1
TraesCS1A03G0279300LC.1	58
TraesCS1A03G0279700.1	9
TraesCS1A03G0279800.1	2
TraesCS1A03G0280200.1	1
TraesCS1A03G0280800.1	180
TraesCS1A03G0280900.1	3
TraesCS1A03G0282000.1	3
TraesCS1A03G0283500LC.1	3
TraesCS1A03G0283700LC.1	2
TraesCS1A03G0284000.3	15
TraesCS1A03G0284800.2	108
TraesCS1A03G0286100.1	1
TraesCS1A03G0286200.1	2
TraesCS1A03G0286400LC.1	8
TraesCS1A03G0286600LC.1	11
TraesCS1A03G0286700.1	145
TraesCS1A03G0287300.1	1
TraesCS1A03G0288100LC.1	8
TraesCS1A03G0288200LC.1	7
TraesCS1A03G0289500LC.1	5
TraesCS1A03G0290000LC.1	4
TraesCS1A03G0290300.1	78
TraesCS1A03G0290600LC.2	1
TraesCS1A03G0291600.1	5
TraesCS1A03G0292000LC.1	1
TraesCS1A03G0292800.1	7
TraesCS1A03G0292900LC.1	4
TraesCS1A03G0293000LC.1	55
TraesCS1A03G0293600LC.1	19
TraesCS1A03G0293900.1	3
TraesCS1A03G0294600.1	33
TraesCS1A03G0294900.1	28
TraesCS1A03G0295200.1	33
TraesCS1A03G0297300.1	42
TraesCS1A03G0298600.1	25
TraesCS1A03G0299200.1	2
TraesCS1A03G0299300LC.1	3
TraesCS1A03G0299700.4	6
