"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TraesCS7A03G1159700",-0.51144477854967,1.58207615897925,-2.41617347712588,0.0391124562625032,0.0879860429388132,-4.35744527165325
"TraesCS7A03G1161200",-1.83389636996794,1.22628535100506,-2.39661536308691,0.0403818510945065,0.0902722194525451,-4.27991838473333
"TraesCS7A03G1161300",-0.762840527950511,3.96971685559382,-0.567846068578239,0.584161901165012,0.678805121776863,-7.08975220043957
"TraesCS7A03G1161600",-1.06081300267676,0.447125522556513,-1.94531577435651,0.0839168712181817,0.15702428461235,-4.74535331506344
"TraesCS7A03G1161800",-0.55251380940433,3.0748548548106,-2.02905755881198,0.0733604466353552,0.141794673891889,-5.28859742871074
"TraesCS7A03G1163900",0.738684759600374,7.050540993945,2.29650896545421,0.047546476088428,0.102051782257657,-4.81002105919936
"TraesCS7A03G1166100",2.43720758040584,4.8513845903877,5.1244645880131,0.000644120580071602,0.0049179395700906,-0.474589405795353
"TraesCS7A03G1167200",-0.174479529197292,4.09306233181316,-1.54491623406249,0.157102573487476,0.250819945159054,-6.10198424065516
"TraesCS7A03G1169600",0.699696954139156,0.96633986670222,2.4696101363158,0.0358430535838502,0.0824477343981478,-3.98604541441951
"TraesCS7A03G1171500",0.469014853930681,3.37758045308077,1.82437283787338,0.101730774616274,0.181352571845644,-5.60390116557082
"TraesCS7A03G1171600",-0.780217464443997,1.53656297004722,-1.38451298621678,0.19988589302828,0.301716138046803,-5.85693547041119
"TraesCS7A03G1173000",0.429542504503965,3.42863353431633,2.0987084597868,0.0655612163063278,0.130328007986599,-5.19988050673899
"TraesCS7A03G1173200",0.710212944641861,2.99391026614118,1.58525916543022,0.14770692021201,0.239618425247355,-5.8633347229329
"TraesCS7A03G1176300",0.343423338923407,6.09417586312747,1.33147282135843,0.216089808918988,0.320287526456976,-6.31031081051058
"TraesCS7A03G1179100",0.732684056080441,0.923000797639568,2.45373803837054,0.0367846431832837,0.0840948067125832,-3.99430032878172
"TraesCS7A03G1181700",0.374768827892678,0.828722767731302,1.2474817493514,0.244009502999708,0.351125201098753,-5.70693439620877
"TraesCS7A03G1181800",-1.26361178142726,3.37103188769042,-7.13476329557948,5.74125441766686e-05,0.00113995439194421,2.07988216069441
"TraesCS7A03G1182900",-0.0730098996621145,3.90051459156647,-0.451866358014714,0.662163480518186,0.744245863185873,-7.14382907762405
"TraesCS7A03G1185900",-0.314396075216919,4.92336894500639,-0.569435211067667,0.583128588491248,0.678020615459867,-7.10715968549055
"TraesCS7A03G1186200",-0.602319415735025,7.51099205178884,-3.06015136362498,0.0137257339582871,0.0409508803643948,-3.46702940209799
"TraesCS7A03G1186300",-0.251600356225179,4.1573454435798,-1.06290628180707,0.315780728240613,0.42703369569407,-6.6876983589593
"TraesCS7A03G1187500",2.73844741153875,3.30578830030712,3.87464983383076,0.00383395232417015,0.016505580614622,-2.10762141218585
"TraesCS7A03G1187600",-1.28403472075147,0.568884633688021,-2.74338232037531,0.0229266308388525,0.0592811318359234,-3.55223423648669
"TraesCS7A03G1188300",1.3592988051939,0.64309644314831,3.59841188093483,0.00585745420570589,0.022131741599914,-2.08289423251499
"TraesCS7A03G1188500",0.218397839103228,2.94416947652764,1.06275687329781,0.315844892505813,0.427073526830213,-6.51680935741834
"TraesCS7A03G1188800",0.662877690456139,1.13602938721853,2.29158959976708,0.0479292012126733,0.102687980874974,-4.32096272926846
"TraesCS7A03G1190000",2.10055117266545,2.74661785257962,3.71511467404306,0.00489130005009712,0.0195239434927478,-2.31039870734474
"TraesCS7A03G1190100",0.438820586327188,3.05481443482047,2.51064533113764,0.0335187638040299,0.0785103502464846,-4.48417756332406
"TraesCS7A03G1198800",0.306416559244544,1.67721719487481,0.612929959821328,0.555241643011419,0.653375399350852,-6.58616423791417
"TraesCS7A03G1201300",2.272139505396,3.15412488547338,8.53126471796219,1.40581229723206e-05,0.000553353256777363,3.67605609404808
"TraesCS7A03G1201700",0.15592980517284,1.88722430846244,0.787608620575973,0.451367079201132,0.558630039982973,-6.53770849866457
"TraesCS7A03G1202300",-0.173634023871895,2.11405078338974,-0.55180150645594,0.594650413945165,0.687706610969802,-6.78564963312999
"TraesCS7A03G1203400",1.6733594980936,4.02986533833773,4.1176406667038,0.00266327625857227,0.0127134630787481,-1.95104476364618
"TraesCS7A03G1212400",-1.19588374860326,2.95474297044912,-2.97298384107769,0.0157964022960546,0.0452050084546239,-3.76266399517816
"TraesCS7A03G1212700",-1.42825891602476,3.06640138573422,-5.30518220901405,0.000507049745383571,0.0041835321638115,-0.192679699149463
"TraesCS7A03G1217600",2.00966240244573,1.27883581527548,1.5595672484997,0.153630477670367,0.246728535514405,-5.24187377523078
"TraesCS7A03G1219600",0.178433150910708,2.6348921657163,0.948595495700157,0.367841962837862,0.478756810785112,-6.57499025068977
"TraesCS7A03G1223700",0.718789375177576,1.33811360744785,1.05319463877282,0.319972385316136,0.431114786347979,-6.05317270706055
"TraesCS7A03G1224500",0.171897256232123,2.96698741155146,1.15380620465571,0.278587542404124,0.388280598294103,-6.42522792320763
"TraesCS7A03G1225900",-0.454702801470006,2.17810426879553,-1.31309443898217,0.221958167960762,0.32692563579209,-6.11009100521135
"TraesCS7A03G1227900",1.31245666724199,2.84616049891828,8.86254737836093,1.03429558796335e-05,0.000489508177960203,3.97308400152139
"TraesCS7A03G1228000",-0.180357971068505,3.76409232222028,-0.88811102525713,0.397820386539876,0.50767847699908,-6.82613827945385
"TraesCS7A03G1229000",0.248254362692291,3.62921379179848,0.997027558202573,0.345054387976301,0.4555065918846,-6.69366072414884
"TraesCS7A03G1236200",-2.74916121148387,1.38633976276266,-2.62733706652166,0.0277023731476485,0.0681334480773572,-3.90739785577313
"TraesCS7A03G1236900",0.621502322264468,2.58267676089053,2.46682706230802,0.0360063993419036,0.0827693110701135,-4.45348818556385
"TraesCS7A03G1242000",-0.413958388853421,6.31344096398793,-1.99671731808192,0.0772775166969074,0.147735016382652,-5.33648633185129
"TraesCS7A03G1242100",0.271232428661162,3.69460350863404,1.07358621662117,0.311220198449802,0.422608246520954,-6.62296955721112
"TraesCS7A03G1242600",0.23002058577075,2.59254421776146,1.00858054245952,0.339777770125299,0.450862839969984,-6.50485148751613
"TraesCS7A03G1243400",-2.5165691369602,5.08702308923,-4.02355569251865,0.00306380110138744,0.0140215766231992,-2.09567189886209
"TraesCS7A03G1250500",0.0979387763615831,3.9534269082154,0.626540800696599,0.546674281553562,0.64595028908432,-7.04375342238929
"TraesCS7A03G1250700",0.164255387081497,4.43480780109553,1.35014663149635,0.210262008742164,0.313754624408901,-6.36686362207142
"TraesCS7A03G1251100",0.237352522718667,3.44896530098724,1.59459163580538,0.145606414236634,0.2368823642427,-5.95291675167167
"TraesCS7A03G1253800",-0.647150662746443,3.32747289628306,-1.25702396091874,0.240693861786601,0.347512001340336,-6.39347907967351
"TraesCS7A03G1254000",0.457887490712725,1.28533207348005,0.683391374311258,0.511736307593075,0.614673063759964,-6.38924995790501
"TraesCS7A03G1255700",-0.481690018249131,3.64391012054493,-2.45205469003107,0.0368859410286264,0.0842720231307916,-4.69764462554196
"TraesCS7A03G1255800",-3.41831828478302,1.35762498254123,-9.14667109169133,8.00817627734363e-06,0.000435711928475129,4.2323795067044
"TraesCS7A03G1255900",-0.823659105084909,1.43612589432789,-1.24336359355189,0.245452039169104,0.352708967883334,-5.99718299725848
"TraesCS7A03G1257400",2.37773121100414,8.28641297479059,10.5925175180542,2.39460811475135e-06,0.000259588178360358,5.44832165410192
"TraesCS7A03G1257700",0.482766145027081,5.55235670134388,2.88913910647365,0.0180917228665518,0.0498800473279468,-4.00479831250854
"TraesCS7A03G1257900",0.93289584364489,4.47706123485947,6.87114910837973,7.66106640154622e-05,0.00134659658578035,1.72878604275224
"TraesCS7A03G1258800",1.39323103169821,5.28996972945084,9.49040347552645,5.92739435091089e-06,0.00038072077469696,4.43232084645184
"TraesCS7A03G1259000",1.76870486530277,3.34640644123634,3.79661682537796,0.00431720703403883,0.017924385134744,-2.35109745871988
"TraesCS7A03G1260300",0.974811990888035,2.13763244364167,4.15195336034887,0.00253140145015857,0.0122599344391856,-1.62047823519603
"TraesCS7A03G1263400",-0.0585012646594452,3.13402818901198,-0.236538751993791,0.818362567866753,0.868215825396208,-7.1193883932581
"TraesCS7A03G1265100",-0.394040659448994,5.62045767489707,-2.60863215521435,0.0285613296408085,0.0697466706163557,-4.44148252074567
"TraesCS7A03G1265900",0.280253984571655,1.69362778124212,1.35084238049167,0.210047479438025,0.313548581984284,-5.88563278881198
"TraesCS7A03G1266300",0.367060297319441,4.1677804758682,2.10160531652401,0.0652547921017996,0.129918278644101,-5.28314567427134
"TraesCS7A03G1266900",0.0758247850315019,2.67264953189526,0.385680405568495,0.708779578832048,0.782417363892833,-6.97944404281703
"TraesCS7A03G1267000",-0.667227647918726,3.2349615448507,-4.35654422223105,0.00187659437824293,0.00997286077959351,-1.58983884091424
"TraesCS7A03G1267100",-0.195960202812127,5.18348609693583,-0.836442439855783,0.424768575482051,0.533310619819471,-6.90050020284842
"TraesCS7A03G1267400",0.911263235935056,2.33384259426786,1.71648272823139,0.120544516968847,0.205028993196667,-5.515619556167
"TraesCS7A03G1270500",0.121051978366902,1.98474820886195,0.392642842077447,0.703810553044757,0.778676172508613,-6.81395243265943
"TraesCS7A03G1270700",1.72163140916762,3.9925837768837,5.1788238818073,0.000599096931360332,0.0046941025554168,-0.373762027836899
"TraesCS7A03G1275100",-1.18952765319543,3.58355551874055,-7.33384355667818,4.64106449381774e-05,0.00101299566634478,2.28806266236601
"TraesCS7A03G1278100",-0.70226766313885,6.76514995211734,-2.0569324466627,0.0701375758829305,0.137110380308798,-5.17490492664901
"TraesCS7A03G1278800",0.428841948313031,2.45537482188911,2.27991706266649,0.0488494911035443,0.104070864982412,-4.73911933894945
"TraesCS7A03G1283300",-0.740039058400007,4.24277641941369,-1.95384276918176,0.0827791554065386,0.155474695179675,-5.52170165958292
"TraesCS7A03G1283600",-1.94904937370359,0.372959156380596,-5.57012355889426,0.000360008472848932,0.00338584296833157,0.583271549083987
"TraesCS7A03G1283700",-1.21070407926271,0.538620627617072,-2.05734591590555,0.0700908103525192,0.137045134679521,-4.60973264822103
"TraesCS7A03G1285000",-0.25243784626901,3.0689240865384,-1.2993366710912,0.226438384878753,0.331935174545563,-6.29248693776515
"TraesCS7A03G1288100",-1.02041013164276,7.31343591715292,-2.30538586252274,0.0468634552214281,0.100973286585142,-4.69936239680378
"TraesCS7A03G1288800",1.71840553963891,3.44087194108861,8.72399488492777,1.17459465278483e-05,0.000510678890737263,3.80923303653483
"TraesCS7A03G1296500",0.519090144529817,2.12048590955939,2.63959000665145,0.0271538712220222,0.0670782396275703,-4.07571747185764
"TraesCS7A03G1299900",0.857561445706592,3.34921722767016,3.94666888434193,0.00343859062472047,0.0152164256950619,-2.1822700265327
"TraesCS7A03G1300000",-1.22207840645998,0.564453692218422,-1.55758044898054,0.154097278252731,0.247311408285607,-5.32802100786665
"TraesCS7A03G1305400",0.433832880127389,4.35189419618142,3.01970901069234,0.0146492687813005,0.0429356983992316,-3.80733578906015
"TraesCS7A03G1307800",-0.0638035754785733,5.15482793222978,-0.305591598146905,0.766934164066705,0.827678094437044,-7.2254814357026
"TraesCS7A03G1307900",0.403111267753324,4.28094623743783,1.2534696919206,0.241924488859064,0.348736326040878,-6.47207748295583
"TraesCS7A03G1308100",2.18358660067564,6.31216758630028,8.83682012858825,1.05888590355632e-05,0.000492956468764236,3.86537222825425
"TraesCS7A03G1312100",-2.18487588944856,2.75039574306995,-5.15776291567628,0.000616123975212325,0.00477229423419103,-0.340926326299897
"TraesCS7A03G1313600",-0.104850051349737,3.85247666280955,-0.853014288516266,0.415991186447824,0.525121120145073,-6.86474119075689
"TraesCS7A03G1321200",0.977987969754,1.79677730513529,4.51333206264848,0.00149805328881512,0.00858302568827997,-0.999824023531962
"TraesCS7A03G1321500",0.889498762641161,2.42898747607233,5.4199269540961,0.000436627225251869,0.00383448656458117,0.133792637771791
"TraesCS7A03G1326000",0.263578480959247,4.77132160207176,1.77943704823074,0.109208850010094,0.190792492599304,-5.79077796358346
"TraesCS7A03G1327000",-0.755531941638976,3.31892579499055,-1.91904012989334,0.0875166808570187,0.161928421924193,-5.49490994347211
"TraesCS7A03G1332800",0.0502589477656716,9.15646756508195,0.213402533864401,0.83581571443366,0.881449948606476,-6.76069466668816
"TraesCS7A03G1335500",0.43820176822049,3.58331993995192,2.21520660359209,0.0542748425687014,0.112622929920786,-5.04021385981105
