label	gene
seedling_specific	TraesCS3B03G0362500
seedling_specific	TraesCS3B03G0370000
seedling_specific	TraesCS3B03G0370200
seedling_specific	TraesCS3B03G0394900
seedling_specific	TraesCS3B03G0416400
seedling_specific	TraesCS3B03G0416500
seedling_specific	TraesCS3B03G0425200
seedling_specific	TraesCS3B03G0431100
seedling_specific	TraesCS3B03G0434100
seedling_specific	TraesCS3B03G0444200
seedling_specific	TraesCS3B03G0445100
seedling_specific	TraesCS3B03G0452700
seedling_specific	TraesCS3B03G0453000
seedling_specific	TraesCS3B03G0461000
seedling_specific	TraesCS3B03G0500000
seedling_specific	TraesCS3B03G0505600
seedling_specific	TraesCS3B03G0514000
seedling_specific	TraesCS3B03G0518800
seedling_specific	TraesCS3B03G0531700
seedling_specific	TraesCS3B03G0539300
seedling_specific	TraesCS3B03G0604000
seedling_specific	TraesCS3B03G0658900
seedling_specific	TraesCS3B03G0663800
seedling_specific	TraesCS3B03G0671300
seedling_specific	TraesCS3B03G0676000
seedling_specific	TraesCS3B03G0688100
seedling_specific	TraesCS3B03G0697900
seedling_specific	TraesCS3B03G0698100
seedling_specific	TraesCS3B03G0726500
seedling_specific	TraesCS3B03G0728400
seedling_specific	TraesCS3B03G0730800
seedling_specific	TraesCS3B03G0733400
seedling_specific	TraesCS3B03G0780100
seedling_specific	TraesCS3B03G0783000
seedling_specific	TraesCS3B03G0786000
seedling_specific	TraesCS3B03G0794400
seedling_specific	TraesCS3B03G0796600
seedling_specific	TraesCS3B03G0800800
seedling_specific	TraesCS3B03G0804800
seedling_specific	TraesCS3B03G0808000
seedling_specific	TraesCS3B03G0825100
seedling_specific	TraesCS3B03G0846500
seedling_specific	TraesCS3B03G0849500
seedling_specific	TraesCS3B03G0861100
seedling_specific	TraesCS3B03G0892400
seedling_specific	TraesCS3B03G0898100
seedling_specific	TraesCS3B03G0909500
seedling_specific	TraesCS3B03G0916100
seedling_specific	TraesCS3B03G0917300
seedling_specific	TraesCS3B03G0924700
seedling_specific	TraesCS3B03G0931500
seedling_specific	TraesCS3B03G0932400
seedling_specific	TraesCS3B03G0955000
seedling_specific	TraesCS3B03G0960400
seedling_specific	TraesCS3B03G0962000
seedling_specific	TraesCS3B03G0992800
seedling_specific	TraesCS3B03G1030900
seedling_specific	TraesCS3B03G1050300
seedling_specific	TraesCS3B03G1067600
seedling_specific	TraesCS3B03G1075400
seedling_specific	TraesCS3B03G1098400
seedling_specific	TraesCS3B03G1107300
seedling_specific	TraesCS3B03G1121800
seedling_specific	TraesCS3B03G1162300
seedling_specific	TraesCS3B03G1260400
seedling_specific	TraesCS3B03G1279000
seedling_specific	TraesCS3B03G1291500
seedling_specific	TraesCS3B03G1310500
seedling_specific	TraesCS3B03G1352600
seedling_specific	TraesCS3B03G1352700
seedling_specific	TraesCS3B03G1352900
seedling_specific	TraesCS3B03G1359300
seedling_specific	TraesCS3B03G1360800
seedling_specific	TraesCS3B03G1360900
seedling_specific	TraesCS3B03G1361300
seedling_specific	TraesCS3B03G1361400
seedling_specific	TraesCS3B03G1381300
seedling_specific	TraesCS3B03G1381200
seedling_specific	TraesCS3B03G1401500
seedling_specific	TraesCS3B03G1402600
seedling_specific	TraesCS3B03G1407600
seedling_specific	TraesCS3B03G1415600
seedling_specific	TraesCS3B03G1419900
seedling_specific	TraesCS3B03G1442500
seedling_specific	TraesCS3B03G1449500
seedling_specific	TraesCS3B03G1456600
seedling_specific	TraesCS3B03G1456700
seedling_specific	TraesCS3B03G1465900
seedling_specific	TraesCS3B03G1466000
seedling_specific	TraesCS3B03G1486800
seedling_specific	TraesCS3B03G1498800
seedling_specific	TraesCS3B03G1521800
seedling_specific	TraesCS3B03G1518900
seedling_specific	TraesCS3B03G1508100
seedling_specific	TraesCS3D03G0002400
seedling_specific	TraesCS3D03G0020900
seedling_specific	TraesCS3D03G0032200
seedling_specific	TraesCS3D03G0039200
seedling_specific	TraesCS3D03G0057800
seedling_specific	TraesCS3D03G0059500
seedling_specific	TraesCS3D03G0061200
seedling_specific	TraesCS3D03G0061300
seedling_specific	TraesCS3D03G0068800
seedling_specific	TraesCS3D03G0069900
seedling_specific	TraesCS3D03G0101000
seedling_specific	TraesCS3D03G0114800
seedling_specific	TraesCS3D03G0116400
seedling_specific	TraesCS3D03G0159200
seedling_specific	TraesCS3D03G0172600
seedling_specific	TraesCS3D03G0173000
seedling_specific	TraesCS3D03G0176100
seedling_specific	TraesCS3D03G0208900
seedling_specific	TraesCS3D03G0218300
seedling_specific	TraesCS3D03G0227600
seedling_specific	TraesCS3D03G0241900
seedling_specific	TraesCS3D03G0242200
seedling_specific	TraesCS3D03G0249300
seedling_specific	TraesCS3D03G0252300
seedling_specific	TraesCS3D03G0263500
seedling_specific	TraesCS3D03G0289400
seedling_specific	TraesCS3D03G0289600
seedling_specific	TraesCS3D03G0315500
seedling_specific	TraesCS3D03G0330500
seedling_specific	TraesCS3D03G0339300
seedling_specific	TraesCS3D03G0347400
seedling_specific	TraesCS3D03G0361700
seedling_specific	TraesCS3D03G0409700
seedling_specific	TraesCS3D03G0415900
seedling_specific	TraesCS3D03G0422700
seedling_specific	TraesCS3D03G0479000
seedling_specific	TraesCS3D03G0544700
seedling_specific	TraesCS3D03G0544100
seedling_specific	TraesCS3D03G0544000
seedling_specific	TraesCS3D03G0536800
seedling_specific	TraesCS3D03G0534100
seedling_specific	TraesCS3D03G0523300
seedling_specific	TraesCS3D03G0556100
seedling_specific	TraesCS3D03G0556600
seedling_specific	TraesCS3D03G0567000
seedling_specific	TraesCS3D03G0567300
seedling_specific	TraesCS3D03G0585300
seedling_specific	TraesCS3D03G0593000
seedling_specific	TraesCS3D03G0595600
seedling_specific	TraesCS3D03G0611600
seedling_specific	TraesCS3D03G0621500
seedling_specific	TraesCS3D03G0623300
seedling_specific	TraesCS3D03G0624800
seedling_specific	TraesCS3D03G0627400
seedling_specific	TraesCS3D03G0637600
seedling_specific	TraesCS3D03G0640300
seedling_specific	TraesCS3D03G0645600
seedling_specific	TraesCS3D03G0662700
seedling_specific	TraesCS3D03G0683000
seedling_specific	TraesCS3D03G0694500
seedling_specific	TraesCS3D03G0716400
seedling_specific	TraesCS3D03G0720200
seedling_specific	TraesCS3D03G0728200
seedling_specific	TraesCS3D03G0734800
seedling_specific	TraesCS3D03G0739100
seedling_specific	TraesCS3D03G0745400
seedling_specific	TraesCS3D03G0746300
seedling_specific	TraesCS3D03G0765100
seedling_specific	TraesCS3D03G0768200
seedling_specific	TraesCS3D03G0796400
seedling_specific	TraesCS3D03G0822700
seedling_specific	TraesCS3D03G0827300
seedling_specific	TraesCS3D03G0835500
seedling_specific	TraesCS3D03G0857800
seedling_specific	TraesCS3D03G0869500
seedling_specific	TraesCS3D03G0875400
seedling_specific	TraesCS3D03G0911300
seedling_specific	TraesCS3D03G0924200
seedling_specific	TraesCS3D03G0927600
seedling_specific	TraesCS3D03G0941100
seedling_specific	TraesCS3D03G0942000
seedling_specific	TraesCS3D03G0943000
seedling_specific	TraesCS3D03G0979600
seedling_specific	TraesCS3D03G1024700
seedling_specific	TraesCS3D03G1040300
seedling_specific	TraesCS3D03G1049400
seedling_specific	TraesCS3D03G1083000
seedling_specific	TraesCS3D03G1084300
seedling_specific	TraesCS3D03G1089400
seedling_specific	TraesCS3D03G1090400
seedling_specific	TraesCS3D03G1090900
seedling_specific	TraesCS3D03G1100700
seedling_specific	TraesCS3D03G1115200
seedling_specific	TraesCS3D03G1123900
seedling_specific	TraesCS3D03G1134800
seedling_specific	TraesCS3D03G1136500
seedling_specific	TraesCS3D03G1136800
seedling_specific	TraesCS3D03G1144500
seedling_specific	TraesCS3D03G1169500
seedling_specific	TraesCS3D03G1171900
seedling_specific	TraesCS3D03G1182600
seedling_specific	TraesCS3D03G1188000
seedling_specific	TraesCS3D03G1188700
seedling_specific	TraesCS3D03G1196600
seedling_specific	TraesCS4A03G0017900
seedling_specific	TraesCS4A03G0020700
seedling_specific	TraesCS4A03G0038700
seedling_specific	TraesCS4A03G0070000
seedling_specific	TraesCS4A03G0083000
seedling_specific	TraesCS4A03G0083100
seedling_specific	TraesCS4A03G0099500
seedling_specific	TraesCS4A03G0101800
seedling_specific	TraesCS4A03G0120600
seedling_specific	TraesCS4A03G0122800
seedling_specific	TraesCS4A03G0130700
seedling_specific	TraesCS4A03G0136500
seedling_specific	TraesCS4A03G0156200
seedling_specific	TraesCS4A03G0161400
seedling_specific	TraesCS4A03G0172800
seedling_specific	TraesCS4A03G0186500
seedling_specific	TraesCS4A03G0186800
seedling_specific	TraesCS4A03G0196600
seedling_specific	TraesCS4A03G0225600
seedling_specific	TraesCS4A03G0227100
seedling_specific	TraesCS4A03G0249800
seedling_specific	TraesCS4A03G0261100
seedling_specific	TraesCS4A03G0282900
seedling_specific	TraesCS4A03G0291400
seedling_specific	TraesCS4A03G0294300
seedling_specific	TraesCS4A03G0309100
seedling_specific	TraesCS4A03G0332200
seedling_specific	TraesCS4A03G0352100
seedling_specific	TraesCS4A03G0357200
seedling_specific	TraesCS4A03G0358500
seedling_specific	TraesCS4A03G0360100
seedling_specific	TraesCS4A03G0365100
seedling_specific	TraesCS4A03G0441200
seedling_specific	TraesCS4A03G0451700
seedling_specific	TraesCS4A03G0499100
seedling_specific	TraesCS4A03G0509600
seedling_specific	TraesCS4A03G0519500
seedling_specific	TraesCS4A03G0527700
seedling_specific	TraesCS4A03G0527800
seedling_specific	TraesCS4A03G0603000
seedling_specific	TraesCS4A03G0621300
seedling_specific	TraesCS4A03G0633700
seedling_specific	TraesCS4A03G0650200
seedling_specific	TraesCS4A03G0653500
seedling_specific	TraesCS4A03G0665900
seedling_specific	TraesCS4A03G0692000
seedling_specific	TraesCS4A03G0705000
seedling_specific	TraesCS4A03G0710300
seedling_specific	TraesCS4A03G0713800
seedling_specific	TraesCS4A03G0718900
seedling_specific	TraesCS4A03G0719000
seedling_specific	TraesCS4A03G0719200
seedling_specific	TraesCS4A03G0722500
seedling_specific	TraesCS4A03G0724100
seedling_specific	TraesCS4A03G0730200
seedling_specific	TraesCS4A03G0752300
seedling_specific	TraesCS4A03G0752600
seedling_specific	TraesCS4A03G0757000
seedling_specific	TraesCS4A03G0763000
seedling_specific	TraesCS4A03G0763400
seedling_specific	TraesCS4A03G0769300
seedling_specific	TraesCS4A03G0771200
seedling_specific	TraesCS4A03G0790500
seedling_specific	TraesCS4A03G0793700
seedling_specific	TraesCS4A03G0797600
seedling_specific	TraesCS4A03G0802300
seedling_specific	TraesCS4A03G0811200
seedling_specific	TraesCS4A03G0827800
seedling_specific	TraesCS4A03G0838500
seedling_specific	TraesCS4A03G0851200
seedling_specific	TraesCS4A03G0876500
seedling_specific	TraesCS4A03G0878700
seedling_specific	TraesCS4A03G0892400
seedling_specific	TraesCS4A03G0908400
seedling_specific	TraesCS4A03G0927500
seedling_specific	TraesCS4A03G0930000
seedling_specific	TraesCS4A03G0933100
seedling_specific	TraesCS4A03G0945200
seedling_specific	TraesCS4A03G0954500
seedling_specific	TraesCS4A03G0974600
seedling_specific	TraesCS4A03G0979200
seedling_specific	TraesCS4A03G0979900
seedling_specific	TraesCS4A03G0980100
seedling_specific	TraesCS4A03G0980600
seedling_specific	TraesCS4A03G0983900
seedling_specific	TraesCS4A03G0992900
seedling_specific	TraesCS4A03G0991700
seedling_specific	TraesCS4A03G1008500
seedling_specific	TraesCS4A03G1012200
seedling_specific	TraesCS4A03G1042000
seedling_specific	TraesCS4A03G1074600
seedling_specific	TraesCS4A03G1074200
seedling_specific	TraesCS4A03G1071200
seedling_specific	TraesCS4A03G1071100
seedling_specific	TraesCS4A03G1080200
seedling_specific	TraesCS4A03G1083200
seedling_specific	TraesCS4A03G1102500
seedling_specific	TraesCS4A03G1133700
seedling_specific	TraesCS4A03G1151800
seedling_specific	TraesCS4A03G1221800
seedling_specific	TraesCS4A03G1222000
seedling_specific	TraesCS4A03G1236300
seedling_specific	TraesCS4A03G1243100
seedling_specific	TraesCS4B03G0005400
seedling_specific	TraesCS4B03G0014100
seedling_specific	TraesCS4B03G0013700
seedling_specific	TraesCS4B03G0020500
seedling_specific	TraesCS4B03G0020700
seedling_specific	TraesCS4B03G0020900
seedling_specific	TraesCS4B03G0032300
seedling_specific	TraesCS4B03G0032700
seedling_specific	TraesCS4B03G0061900
seedling_specific	TraesCS4B03G0071100
seedling_specific	TraesCS4B03G0073200
seedling_specific	TraesCS4B03G0073600
seedling_specific	TraesCS4B03G0074000
seedling_specific	TraesCS4B03G0084300
seedling_specific	TraesCS4B03G0084700
seedling_specific	TraesCS4B03G0090000
seedling_specific	TraesCS4B03G0097600
seedling_specific	TraesCS4B03G0103100
seedling_specific	TraesCS4B03G0131900
seedling_specific	TraesCS4B03G0134700
seedling_specific	TraesCS4B03G0145800
seedling_specific	TraesCS4B03G0151600
seedling_specific	TraesCS4B03G0167200
seedling_specific	TraesCS4B03G0179800
seedling_specific	TraesCS4B03G0204800
seedling_specific	TraesCS4B03G0245800
seedling_specific	TraesCS4B03G0269400
seedling_specific	TraesCS4B03G0269500
seedling_specific	TraesCS4B03G0279600
seedling_specific	TraesCS4B03G0302700
seedling_specific	TraesCS4B03G0304000
seedling_specific	TraesCS4B03G0314700
seedling_specific	TraesCS4B03G0322400
seedling_specific	TraesCS4B03G0328900
seedling_specific	TraesCS4B03G0409300
seedling_specific	TraesCS4B03G0414800
seedling_specific	TraesCS4B03G0446500
seedling_specific	TraesCS4B03G0448800
seedling_specific	TraesCS4B03G0457400
seedling_specific	TraesCS4B03G0475800
seedling_specific	TraesCS4B03G0481800
seedling_specific	TraesCS4B03G0485700
seedling_specific	TraesCS4B03G0504400
seedling_specific	TraesCS4B03G0511700
seedling_specific	TraesCS4B03G0519500
seedling_specific	TraesCS4B03G0547000
seedling_specific	TraesCS4B03G0555000
seedling_specific	TraesCS4B03G0555700
seedling_specific	TraesCS4B03G0575000
seedling_specific	TraesCS4B03G0575100
seedling_specific	TraesCS4B03G0578600
seedling_specific	TraesCS4B03G0583700
seedling_specific	TraesCS4B03G0588900
seedling_specific	TraesCS4B03G0589200
seedling_specific	TraesCS4B03G0601700
seedling_specific	TraesCS4B03G0604600
seedling_specific	TraesCS4B03G0616100
seedling_specific	TraesCS4B03G0617100
seedling_specific	TraesCS4B03G0619200
seedling_specific	TraesCS4B03G0642200
seedling_specific	TraesCS4B03G0647300
seedling_specific	TraesCS4B03G0647900
seedling_specific	TraesCS4B03G0661300
seedling_specific	TraesCS4B03G0662500
seedling_specific	TraesCS4B03G0665500
seedling_specific	TraesCS4B03G0678800
seedling_specific	TraesCS4B03G0679900
seedling_specific	TraesCS4B03G0700900
seedling_specific	TraesCS4B03G0701000
seedling_specific	TraesCS4B03G0715300
seedling_specific	TraesCS4B03G0728500
seedling_specific	TraesCS4B03G0744600
seedling_specific	TraesCS4B03G0746200
seedling_specific	TraesCS4B03G0747500
seedling_specific	TraesCS4B03G0757800
seedling_specific	TraesCS4B03G0768500
seedling_specific	TraesCS4B03G0770200
seedling_specific	TraesCS4B03G0772600
seedling_specific	TraesCS4B03G0793600
seedling_specific	TraesCS4B03G0798600
seedling_specific	TraesCS4B03G0805800
seedling_specific	TraesCS4B03G0823700
seedling_specific	TraesCS4B03G0828100
seedling_specific	TraesCS4B03G0858900
seedling_specific	TraesCS4B03G0861700
seedling_specific	TraesCS4B03G0882500
seedling_specific	TraesCS4B03G0885700
seedling_specific	TraesCS4B03G0886800
seedling_specific	TraesCS4B03G0887400
seedling_specific	TraesCS4B03G0895100
seedling_specific	TraesCS4B03G0902500
seedling_specific	TraesCS4B03G0903700
seedling_specific	TraesCS4B03G0904800
seedling_specific	TraesCS4B03G0904900
seedling_specific	TraesCS4B03G0905100
seedling_specific	TraesCS4B03G0905200
seedling_specific	TraesCS4B03G0905300
seedling_specific	TraesCS4B03G0905600
seedling_specific	TraesCS4B03G0906300
seedling_specific	TraesCS4B03G0914000
seedling_specific	TraesCS4B03G0922900
seedling_specific	TraesCS4B03G0939500
seedling_specific	TraesCS4B03G0941400
seedling_specific	TraesCS4B03G0948400
seedling_specific	TraesCS4B03G0948500
seedling_specific	TraesCS4B03G0949200
seedling_specific	TraesCS4B03G0949600
seedling_specific	TraesCS4B03G0949700
seedling_specific	TraesCS4B03G0950000
seedling_specific	TraesCS4B03G0950800
seedling_specific	TraesCS4B03G0952000
seedling_specific	TraesCS4B03G0970700
seedling_specific	TraesCS4B03G0971100
seedling_specific	TraesCS4B03G0980400
seedling_specific	TraesCS4B03G0980700
seedling_specific	TraesCS4B03G0980800
seedling_specific	TraesCS4B03G0980900
seedling_specific	TraesCS4B03G0981000
seedling_specific	TraesCS4B03G0981200
seedling_specific	TraesCS4B03G0981400
seedling_specific	TraesCS4B03G0991500
seedling_specific	TraesCS4B03G0995000
seedling_specific	TraesCS4B03G1001000
seedling_specific	TraesCS4B03G1011600
seedling_specific	TraesCS4B03G1011700
seedling_specific	TraesCS4B03G1015900
seedling_specific	TraesCS4B03G1016000
seedling_specific	TraesCS4D03G0011500
seedling_specific	TraesCS4D03G0022600
seedling_specific	TraesCS4D03G0022900
seedling_specific	TraesCS4D03G0050400
seedling_specific	TraesCS4D03G0051500
seedling_specific	TraesCS4D03G0053200
seedling_specific	TraesCS4D03G0053500
seedling_specific	TraesCS4D03G0053600
seedling_specific	TraesCS4D03G0053700
seedling_specific	TraesCS4D03G0056300
seedling_specific	TraesCS4D03G0059700
seedling_specific	TraesCS4D03G0065100
seedling_specific	TraesCS4D03G0085700
seedling_specific	TraesCS4D03G0114100
seedling_specific	TraesCS4D03G0115300
seedling_specific	TraesCS4D03G0118100
seedling_specific	TraesCS4D03G0123300
seedling_specific	TraesCS4D03G0139700
seedling_specific	TraesCS4D03G0139800
seedling_specific	TraesCS4D03G0145400
seedling_specific	TraesCS4D03G0149300
seedling_specific	TraesCS4D03G0155600
seedling_specific	TraesCS4D03G0166900
seedling_specific	TraesCS4D03G0167900
seedling_specific	TraesCS4D03G0182900
seedling_specific	TraesCS4D03G0230100
seedling_specific	TraesCS4D03G0230500
seedling_specific	TraesCS4D03G0238600
seedling_specific	TraesCS4D03G0247400
seedling_specific	TraesCS4D03G0266500
seedling_specific	TraesCS4D03G0268400
seedling_specific	TraesCS4D03G0269400
seedling_specific	TraesCS4D03G0304400
seedling_specific	TraesCS4D03G0323000
seedling_specific	TraesCS4D03G0327900
seedling_specific	TraesCS4D03G0338300
seedling_specific	TraesCS4D03G0342000
seedling_specific	TraesCS4D03G0363600
seedling_specific	TraesCS4D03G0397700
seedling_specific	TraesCS4D03G0418800
seedling_specific	TraesCS4D03G0425000
seedling_specific	TraesCS4D03G0427700
seedling_specific	TraesCS4D03G0433000
seedling_specific	TraesCS4D03G0441700
seedling_specific	TraesCS4D03G0450400
seedling_specific	TraesCS4D03G0458200
seedling_specific	TraesCS4D03G0463900
seedling_specific	TraesCS4D03G0482100
seedling_specific	TraesCS4D03G0483000
seedling_specific	TraesCS4D03G0490400
seedling_specific	TraesCS4D03G0513300
seedling_specific	TraesCS4D03G0523000
seedling_specific	TraesCS4D03G0523700
seedling_specific	TraesCS4D03G0532300
seedling_specific	TraesCS4D03G0536200
seedling_specific	TraesCS4D03G0544600
seedling_specific	TraesCS4D03G0545100
seedling_specific	TraesCS4D03G0548100
seedling_specific	TraesCS4D03G0565100
seedling_specific	TraesCS4D03G0575900
seedling_specific	TraesCS4D03G0576000
seedling_specific	TraesCS4D03G0584200
seedling_specific	TraesCS4D03G0605400
seedling_specific	TraesCS4D03G0607300
seedling_specific	TraesCS4D03G0627000
seedling_specific	TraesCS4D03G0627100
seedling_specific	TraesCS4D03G0639500
seedling_specific	TraesCS4D03G0646800
seedling_specific	TraesCS4D03G0647300
seedling_specific	TraesCS4D03G0664800
seedling_specific	TraesCS4D03G0678800
seedling_specific	TraesCS4D03G0691700
seedling_specific	TraesCS4D03G0693300
seedling_specific	TraesCS4D03G0710700
seedling_specific	TraesCS4D03G0719300
seedling_specific	TraesCS4D03G0738700
seedling_specific	TraesCS4D03G0762500
seedling_specific	TraesCS4D03G0764000
seedling_specific	TraesCS4D03G0780600
seedling_specific	TraesCS4D03G0784900
seedling_specific	TraesCS4D03G0788700
seedling_specific	TraesCS4D03G0794400
seedling_specific	TraesCS4D03G0795500
seedling_specific	TraesCS4D03G0796400
seedling_specific	TraesCS4D03G0796500
seedling_specific	TraesCS4D03G0797500
seedling_specific	TraesCS4D03G0800400
seedling_specific	TraesCS4D03G0803000
seedling_specific	TraesCS4D03G0809000
seedling_specific	TraesCS4D03G0813200
seedling_specific	TraesCS4D03G0817300
seedling_specific	TraesCS4D03G0824900
seedling_specific	TraesCS4D03G0825600
seedling_specific	TraesCS4D03G0843400
seedling_specific	TraesCS4D03G0826400
seedling_specific	TraesCS4D03G0826600
seedling_specific	TraesCS4D03G0829800
seedling_specific	TraesCS4D03G0833400
seedling_specific	TraesCS4D03G0835400
seedling_specific	TraesCS5A03G0008100
seedling_specific	TraesCS5A03G0011300
seedling_specific	TraesCS5A03G0017800
seedling_specific	TraesCS5A03G0072900
seedling_specific	TraesCS5A03G0073600
seedling_specific	TraesCS5A03G0095900
seedling_specific	TraesCS5A03G0099400
seedling_specific	TraesCS5A03G0111200
seedling_specific	TraesCS5A03G0113200
seedling_specific	TraesCS5A03G0115200
seedling_specific	TraesCS5A03G0138100
seedling_specific	TraesCS5A03G0146100
seedling_specific	TraesCS5A03G0152700
seedling_specific	TraesCS5A03G0155500
seedling_specific	TraesCS5A03G0187500
seedling_specific	TraesCS5A03G0190000
seedling_specific	TraesCS5A03G0217600
seedling_specific	TraesCS5A03G0219700
seedling_specific	TraesCS5A03G0235500
seedling_specific	TraesCS5A03G0237400
seedling_specific	TraesCS5A03G0242500
seedling_specific	TraesCS5A03G0250800
seedling_specific	TraesCS5A03G0273200
seedling_specific	TraesCS5A03G0296100
seedling_specific	TraesCS5A03G0396900
seedling_specific	TraesCS5A03G0411500
seedling_specific	TraesCS5A03G0419700
seedling_specific	TraesCS5A03G0423200
seedling_specific	TraesCS5A03G0446900
seedling_specific	TraesCS5A03G0464800
seedling_specific	TraesCS5A03G0464900
seedling_specific	TraesCS5A03G0466400
seedling_specific	TraesCS5A03G0467800
seedling_specific	TraesCS5A03G0469000
seedling_specific	TraesCS5A03G0501300
seedling_specific	TraesCS5A03G0519200
seedling_specific	TraesCS5A03G0521200
seedling_specific	TraesCS5A03G0550000
seedling_specific	TraesCS5A03G0561800
seedling_specific	TraesCS5A03G0565600
seedling_specific	TraesCS5A03G0573100
seedling_specific	TraesCS5A03G0585100
seedling_specific	TraesCS5A03G0594900
seedling_specific	TraesCS5A03G0607400
seedling_specific	TraesCS5A03G0618700
seedling_specific	TraesCS5A03G0626500
seedling_specific	TraesCS5A03G0627200
seedling_specific	TraesCS5A03G0631500
seedling_specific	TraesCS5A03G0640500
seedling_specific	TraesCS5A03G0643500
seedling_specific	TraesCS5A03G0648600
seedling_specific	TraesCS5A03G0657700
seedling_specific	TraesCS5A03G0661500
seedling_specific	TraesCS5A03G0669300
seedling_specific	TraesCS5A03G0686500
seedling_specific	TraesCS5A03G0691300
seedling_specific	TraesCS5A03G0733900
seedling_specific	TraesCS5A03G0751900
seedling_specific	TraesCS5A03G0766900
seedling_specific	TraesCS5A03G0789500
seedling_specific	TraesCS5A03G0809800
seedling_specific	TraesCS5A03G0822200
seedling_specific	TraesCS5A03G0822400
seedling_specific	TraesCS5A03G0830500
seedling_specific	TraesCS5A03G0831300
seedling_specific	TraesCS5A03G0831400
seedling_specific	TraesCS5A03G0831700
seedling_specific	TraesCS5A03G0836000
seedling_specific	TraesCS5A03G0855000
seedling_specific	TraesCS5A03G0871800
seedling_specific	TraesCS5A03G0891200
seedling_specific	TraesCS5A03G0904200
seedling_specific	TraesCS5A03G0911000
seedling_specific	TraesCS5A03G0927500
seedling_specific	TraesCS5A03G0945800
seedling_specific	TraesCS5A03G0960400
seedling_specific	TraesCS5A03G0960700
seedling_specific	TraesCS5A03G0987600
seedling_specific	TraesCS5A03G1048100
seedling_specific	TraesCS5A03G1069900
seedling_specific	TraesCS5A03G1073100
seedling_specific	TraesCS5A03G1073200
seedling_specific	TraesCS5A03G1074100
seedling_specific	TraesCS5A03G1099300
seedling_specific	TraesCS5A03G1104100
seedling_specific	TraesCS5A03G1138300
seedling_specific	TraesCS5A03G1140600
seedling_specific	TraesCS5A03G1142900
seedling_specific	TraesCS5A03G1149200
seedling_specific	TraesCS5A03G1156100
seedling_specific	TraesCS5A03G1179000
seedling_specific	TraesCS5A03G1179400
seedling_specific	TraesCS5A03G1181100
seedling_specific	TraesCS5A03G1187100
seedling_specific	TraesCS5A03G1194600
seedling_specific	TraesCS5A03G1203300
seedling_specific	TraesCS5A03G1207600
seedling_specific	TraesCS5A03G1208500
seedling_specific	TraesCS5A03G1209300
seedling_specific	TraesCS5A03G1215600
seedling_specific	TraesCS5A03G1225100
seedling_specific	TraesCS5A03G1234200
seedling_specific	TraesCS5A03G1242500
seedling_specific	TraesCS5A03G1242700
seedling_specific	TraesCS5A03G1244300
seedling_specific	TraesCS5A03G1244600
seedling_specific	TraesCS5A03G1249200
seedling_specific	TraesCS5A03G1250800
seedling_specific	TraesCS5A03G1268400
seedling_specific	TraesCS5A03G1274300
seedling_specific	TraesCS5A03G1274800
seedling_specific	TraesCS5A03G1279600
seedling_specific	TraesCS5A03G1281300
seedling_specific	TraesCS5A03G1290800
seedling_specific	TraesCS5A03G1304500
seedling_specific	TraesCS5B03G0014800
seedling_specific	TraesCS5B03G0016100
seedling_specific	TraesCS5B03G0016300
seedling_specific	TraesCS5B03G0016400
seedling_specific	TraesCS5B03G0022600
seedling_specific	TraesCS5B03G0023200
seedling_specific	TraesCS5B03G0023800
seedling_specific	TraesCS5B03G0035900
seedling_specific	TraesCS5B03G0100900
seedling_specific	TraesCS5B03G0106000
seedling_specific	TraesCS5B03G0123100
seedling_specific	TraesCS5B03G0125100
seedling_specific	TraesCS5B03G0126000
seedling_specific	TraesCS5B03G0127200
seedling_specific	TraesCS5B03G0137900
seedling_specific	TraesCS5B03G0153600
seedling_specific	TraesCS5B03G0159700
seedling_specific	TraesCS5B03G0164200
seedling_specific	TraesCS5B03G0169300
seedling_specific	TraesCS5B03G0198200
seedling_specific	TraesCS5B03G0212500
seedling_specific	TraesCS5B03G0227700
seedling_specific	TraesCS5B03G0235100
seedling_specific	TraesCS5B03G0254500
seedling_specific	TraesCS5B03G0259500
seedling_specific	TraesCS5B03G0259600
seedling_specific	TraesCS5B03G0262700
seedling_specific	TraesCS5B03G0267000
seedling_specific	TraesCS5B03G0275600
seedling_specific	TraesCS5B03G0283200
seedling_specific	TraesCS5B03G0294300
seedling_specific	TraesCS5B03G0388300
seedling_specific	TraesCS5B03G0392000
seedling_specific	TraesCS5B03G0408400
seedling_specific	TraesCS5B03G0416900
seedling_specific	TraesCS5B03G0439100
seedling_specific	TraesCS5B03G0442800
seedling_specific	TraesCS5B03G0449300
seedling_specific	TraesCS5B03G0460100
seedling_specific	TraesCS5B03G0460200
seedling_specific	TraesCS5B03G0461300
seedling_specific	TraesCS5B03G0461500
seedling_specific	TraesCS5B03G0462300
seedling_specific	TraesCS5B03G0501600
seedling_specific	TraesCS5B03G0506000
seedling_specific	TraesCS5B03G0527200
seedling_specific	TraesCS5B03G0529700
seedling_specific	TraesCS5B03G0559100
seedling_specific	TraesCS5B03G0600700
seedling_specific	TraesCS5B03G0653800
seedling_specific	TraesCS5B03G0665700
seedling_specific	TraesCS5B03G0668100
seedling_specific	TraesCS5B03G0674100
seedling_specific	TraesCS5B03G0674600
seedling_specific	TraesCS5B03G0680400
seedling_specific	TraesCS5B03G0692600
seedling_specific	TraesCS5B03G0700100
