gene_id	n_TEs	n_sites	pct_CS	cov_CS	pct_CSxP	cov_CSxP	pct_P	cov_P
TraesCS1A03G0002200	1	424	95.6815	4006	95.2738	3597	95.5454	5455
TraesCS1A03G0002800	1	78	97.074	581	95.9927	549	90.6103	639
TraesCS1A03G0004000	1	4	25.641	39	23.913	46	21.3115	61
TraesCS1A03G0004200	1	8	89.6552	203	81.3636	220	85.2174	230
TraesCS1A03G0004300	3	8	82.5757795454545	132	80.5031710691824	159	83.625701754386	171
TraesCS1A03G0004400	1	44	91.7219	302	88.2353	459	94.235	451
TraesCS1A03G0004500	2	30	87.22224	360	68.2080852601156	346	61.1236028539326	445
TraesCS1A03G0004900	1	104	94.7312	930	95.2716	994	96.6997	909
TraesCS1A03G0005000	2	8	85.00001	120	90.4109520547945	146	89.44444	180
TraesCS1A03G0005200	2	18	94.4915584745763	236	93.8931240458015	262	95.2802666666667	339
TraesCS1A03G0005600	3	14	86.1344289915966	238	79.9196586345382	249	79.4258181818182	209
TraesCS1A03G0006700	1	95	94.0806	794	93.8478	959	93.8556	1302
TraesCS1A03G0009800	1	33	91.0045	667	87.9699	532	81.8421	380
TraesCS1A03G0010100	3	37	93.248146350365	548	89.3223852156057	487	91.8255683923706	367
TraesCS1A03G0012500	1	2	93.1818	44	94.7368	38	95.3125	64
TraesCS1A03G0012700	1	19	80.6897	290	84.2294	279	75.4237	354
TraesCS1A03G0012900	3	84	85.4166670833333	720	90.1785239795919	784	86.8882691597415	1083
TraesCS1A03G0013000	7	890	84.9994594325924	8953	82.664497096248	9195	84.3868146227265	11106
TraesCS1A03G0013200	1	546	89.104	6819	90.2029	6900	88.2722	8774
TraesCS1A03G0013400	1	6	97.6	125	96.1538	78	97.9592	147
TraesCS1A03G0013600	1	41	89.9782	459	88.1057	454	88.8357	627
TraesCS1A03G0013800	6	62	93.2288228795438	1403	92.0681676056338	1349	93.6357247256767	1367
TraesCS1A03G0013900	2	4	61.6822439252336	107	62.1359475728155	103	87.999975	100
TraesCS1A03G0014300	1	16	92.1788	358	92.9134	254	91.5323	248
TraesCS1A03G0014500	2	4	80.7947092715232	151	57.0093542056075	107	19.6261794392523	107
TraesCS1A03G0014600	1	9	97.0149	67	93.6709	79	96.0526	76
TraesCS1A03G0015500	1	3	96.9231	65	72.2222	36	68.9655	29
TraesCS1A03G0016000	2	8	83.0188566037736	159	88.4353489795918	147	89.7561156097561	205
TraesCS1A03G0016200	2	6	57.031246875	128	69.0265734513274	113	77.4193890322581	155
TraesCS1A03G0016300	2	4	46.0526473684211	76	66.1290016129032	62	38.7755016326531	49
TraesCS1A03G0016400	1	94	96.8047	845	94.5799	738	97.4249	932
TraesCS1A03G0016700	1	220	93.559	2127	67.2233	2096	50.2278	3512
TraesCS1A03G0017100	2	9	74.7747846846847	111	68.8741735099338	151	71.9007925619835	242
TraesCS1A03G0017400	2	212	95.1278324167873	2073	94.8644373751783	2103	95.8806151927438	2646
TraesCS1A03G0019300	1	3	50	66	57.6271	59	42.8571	35
TraesCS1A03G0019600	1	4	97.4684	79	93.9394	66	96.25	80
TraesCS1A03G0020400	2	27	91.8316435643565	404	86.8338573667712	319	90.295382700422	237
TraesCS1A03G0020500	2	26	94.2028712215321	483	93.8502935828877	374	89.2255898989899	297
TraesCS1A03G0021200	1	15	41.6949	295	55.0877	285	54.7988	323
TraesCS1A03G0022300	1	24	68.9189	444	60.0432	463	47.2637	603
TraesCS1A03G0023500	2	155	97.1396187643021	874	95.9038289740699	2661	95.3669927688214	6389
TraesCS1A03G0023600	1	13	85.8586	198	86.5217	230	83.0986	355
TraesCS1A03G0023800	3	15	95.6692688976378	254	92.1518675949367	395	90.4411928308823	544
TraesCS1A03G0023900	2	7	88.2681536312849	179	82.1100779816514	218	78.2967057692308	364
TraesCS1A03G0024000	1	17	97.4441	313	96.8436	697	95.8801	1068
TraesCS1A03G0024300	2	82	91.1258026490066	1510	87.1862183619551	1514	83.3798530726257	1432
TraesCS1A03G0024500	3	61	50.3855824335904	1167	51.1465241276172	1003	59.4957854621849	1190
TraesCS1A03G0028100	1	3	88.8889	54	83.3333	48	89.1566	83
TraesCS1A03G0028200	1	29	89.0598	585	92.4138	580	90.5997	617
TraesCS1A03G0028300	1	1	92.8571	14	89.4737	19	93.5484	31
TraesCS1A03G0028500	1	2	96.0784	51	97.7273	44	97.8723	47
TraesCS1A03G0028600	1	3	81.0811	74	78.2178	101	85.5422	83
TraesCS1A03G0029000	2	13	93.3333277777778	180	93.0693029702971	202	97.0149141791045	268
TraesCS1A03G0029300	1	3	84.1463	82	81.8182	66	83.8235	68
TraesCS1A03G0029600	6	14	50.78128828125	256	61.333348	225	47.5609627642276	246
TraesCS1A03G0029700	1	4	92.8571	98	92.7928	111	95.4128	109
TraesCS1A03G0029800	1	2	36.1702	47	41.1765	51	80.3279	61
TraesCS1A03G0029900	3	12	90.2325427906977	215	94.0217597826087	184	95.6730413461539	208
TraesCS1A03G0031000	2	8	91.4110239263804	163	71.555572	225	40.5063164556962	237
TraesCS1A03G0031200	1	3	96.8254	63	94.9153	59	89.7727	88
TraesCS1A03G0031300	2	6	84.1584207920792	101	90.3225729032258	155	90.647464028777	139
TraesCS1A03G0031500	3	8	97.419344516129	155	98.2558023255814	172	97.6470382352941	170
TraesCS1A03G0031900	1	4	87.8049	82	87.0588	85	85.7143	56
TraesCS1A03G0032000	2	4	100	28	95.2380952380952	21	96.4285428571429	28
TraesCS1A03G0032100	1	2	1.6129	62	46.1538	26	0	12
TraesCS1A03G0032200	2	8	85.5172255172414	145	77.519388372093	129	74.8603268156425	179
TraesCS1A03G0032400	2	42	94.6456481889764	635	95.0561429213483	445	94.6537459295261	823
TraesCS1A03G0032500	5	216	84.2762965131579	3040	80.0788345057611	3298	63.817085424236	4679
TraesCS1A03G0033100	1	4	94.9153	59	92.126	127	91.7808	73
TraesCS1A03G0033200	1	4	97.5	40	92.8571	98	90.566	53
TraesCS1A03G0033300	1	19	94.902	255	97.8166	229	96.4286	252
TraesCS1A03G0033800	1	3	79.3103	58	82.0896	67	88.0952	84
TraesCS1A03G0033900	3	10	40.0778182879377	257	33.1818147727273	220	43.7710585858586	297
TraesCS1A03G0034100	2	17	67.2474078745645	287	72.5067440700809	371	72.5433352601156	346
TraesCS1A03G0034200	1	216	94.6809	2068	95.7283	1943	94.7728	2487
TraesCS1A03G0034600	2	9	70.6611475206612	242	76.4192091703057	229	66.1710278810409	269
TraesCS1A03G0034700	1	13	81.0256	195	40.4348	230	2.07101	338
TraesCS1A03G0034800	1	16	97.4684	158	85.4962	131	96.7914	187
TraesCS1A03G0035200	1	3	66.6667	66	27.6316	76	20.2381	84
TraesCS1A03G0036100	2	16	88.6792603773585	265	90.4958380165289	242	95.5836261829653	317
TraesCS1A03G0036900	1	2	79.1667	24	64.7059	34	76.9231	52
TraesCS1A03G0037000	1	6	92.1569	102	97.0588	102	96.7391	92
TraesCS1A03G0037100	1	4	94.7368	57	82.6531	98	69.5652	92
TraesCS1A03G0037200	1	8	31.6794	262	41.1765	170	84.7328	262
TraesCS1A03G0037300	1	4	11.6279	86	6.17284	81	11.4035	114
TraesCS1A03G0037500	2	54	90.8428501560874	961	90.4761857142857	798	91.8420886842105	760
TraesCS1A03G0037600	1	3	51.9231	52	58.75	80	53.3898	118
TraesCS1A03G0037800	3	6	86.5384461538462	104	86.2500175	80	77.5757466666667	165
TraesCS1A03G0038100	1	6	81.3333	150	86.4078	103	94.1176	136
TraesCS1A03G0038700	2	481	95.9594219926199	5420	95.5021408114558	5447	95.7016901366354	7026
TraesCS1A03G0038900	2	7	87.7862732824428	131	95.4954846846847	111	95.2380505952381	168
TraesCS1A03G0039300	3	27	92.0791808580858	606	87.2841844583988	637	81.0705248041776	766
TraesCS1A03G0039400	1	13	68.1356	295	84.9829	293	84.5878	279
TraesCS1A03G0039600	1	2	71.0526	38	75	28	44.4444	18
TraesCS1A03G0039700	1	3	60.5634	71	78.6885	61	88.8889	63
TraesCS1A03G0040400	2	4	62.8571171428571	35	62.5000041666667	24	38.4615153846154	13
TraesCS1A03G0040800	2	117	93.8921397660819	1539	92.6413184353215	1291	91.5477540065862	1822
TraesCS1A03G0040900	2	7	82.5503255033557	149	83.7036866666667	135	77.1653330708661	127
TraesCS1A03G0042000	4	11	78.4553012195122	246	75.3488279069767	215	84.8148425925926	270
TraesCS1A03G0042500	1	19	82.0755	318	71.5789	285	78.5714	336
TraesCS1A03G0042600	1	16	88.3408	223	92.8	125	94.2857	210
TraesCS1A03G0042800	3	8	38.2022494382023	178	36.0248709937888	161	30.3665205235602	191
TraesCS1A03G0042900	2	4	83.1169	77	89.7058764705882	68	84.7826195652174	92
TraesCS1A03G0043100	1	2	79.1667	24	72.2222	18	41.6667	36
TraesCS1A03G0043400	2	62	92.0743859099804	1022	94.3838647946354	1193	94.4905857358491	1325
TraesCS1A03G0043500	2	3	83.3333666666667	54	88.000012	75	81.9671967213115	61
TraesCS1A03G0043600	3	22	94.0414917098446	386	95.0354723404256	423	93.7499640625	512
TraesCS1A03G0043800	1	4	60.8696	46	60.6061	66	40.6977	86
TraesCS1A03G0044200	1	60	94.2197	519	95.9927	549	96.2848	646
TraesCS1A03G0044800	2	13	93.229134375	192	96.9543177664975	197	96.1325861878453	181
TraesCS1A03G0045000	2	4	70.3703416666667	108	68.9654827586207	87	64.6551655172414	116
TraesCS1A03G0045100	2	26	74.613020123839	323	77.2727222727273	440	71.2049946791862	639
TraesCS1A03G0045300	2	38	93.1034266009852	406	89.7310916870416	409	91.4715782608696	598
TraesCS1A03G0045600	4	21	88.1057354625551	454	85.8719417218543	453	86.8571396190476	525
TraesCS1A03G0045700	2	5	48.2353270588235	85	48.3333733333333	120	39.6039306930693	101
TraesCS1A03G0045800	1	16	93.7956	274	92.8	250	87.2587	259
TraesCS1A03G0045900	2	33	88.1309964529332	733	85.7142915395284	721	90.8496819607843	765
TraesCS1A03G0046000	3	179	90.6156183379251	2323	78.5739606431318	2861	71.5604045659955	3576
TraesCS1A03G0046100	1	17	69.0909	385	61.7647	136	65.6036	439
TraesCS1A03G0046200	2	8	85.999968	150	89.03226	155	87.8980777070064	157
TraesCS1A03G0046500	1	1	57.1429	21	44.4444	27	25	28
TraesCS1A03G0046600	5	30	93.5484185483871	248	93.7694862928349	321	94.8423842406877	349
TraesCS1A03G0046900	1	4	27.9412	68	10.4167	96	14.8515	101
TraesCS1A03G0047200	1	2	77.7778	36	78.125	32	80	40
TraesCS1A03G0047300	2	5	93.3332866666666	45	97.9381360824742	97	98.3333125	120
TraesCS1A03G0047400	4	38	70.2744086890244	656	74.0890467746289	741	64.538179304447	877
TraesCS1A03G0047600	2	36	54.7970084870849	542	47.3394943119266	545	56.1475245901639	488
TraesCS1A03G0047800	1	2	38.6364	44	57.1429	21	30.7692	13
TraesCS1A03G0048100	8	216	89.2925031585597	3166	89.3526599659285	3522	87.3131175993165	4682
TraesCS1A03G0048800	1	150	95.0286	1750	94.3216	1673	95.9124	2055
TraesCS1A03G0048900	1	117	6.156	2859	10.7288	2703	13.1415	3059
TraesCS1A03G0049000	3	8	70.6349523809524	126	68.75	192	73.000012	200
TraesCS1A03G0049100	3	33	90.543768321513	423	88.6640050607288	494	92.490106916996	506
TraesCS1A03G0049300	4	289	88.6424061197221	3742	89.9250825145712	3603	87.0624691404519	4514
TraesCS1A03G0050000	3	17	91.6363549090909	275	87.9120483516484	273	88.9999916666667	300
TraesCS1A03G0050200	3	11	57.2115365384615	208	64.9402003984064	251	53.0172424137931	232
TraesCS1A03G0050800	1	16	94.7581	248	95.941	271	97.9651	344
TraesCS1A03G0051100	2	95	94.5174611079383	1751	93.4911490586337	1859	94.546190549542	2402
TraesCS1A03G0051900	2	5	85.8823647058824	85	83.65385	104	89.5652165217391	115
TraesCS1A03G0052000	1	2	71.7949	39	84.375	32	82.9268	41
TraesCS1A03G0052400	2	5	77.7777833333333	108	80.5085016949153	118	78.8079622516556	151
TraesCS1A03G0052700	1	19	93.0939	362	91.2727	275	95.0355	423
TraesCS1A03G0053000	2	6	43.4782590062112	161	55.294132	85	42.307701025641	156
TraesCS1A03G0053100	1	6	75	104	90	90	99.0385	104
TraesCS1A03G0053300	1	111	71.3031	1366	71.2911	1247	83.3333	1032
TraesCS1A03G0053400	1	6	20.4918	122	22.3602	161	8.03571	112
TraesCS1A03G0053600	2	5	69.8630164383562	146	68.9189054054054	74	67.27276	55
TraesCS1A03G0053800	4	58	93.8364733333333	795	95.7386225852273	704	95.1895214285714	686
TraesCS1A03G0053900	1	45	95.4162	829	96.1538	650	95.9311	639
TraesCS1A03G0054100	2	15	97.1830605633803	213	96.1748191256831	183	79.670343956044	182
TraesCS1A03G0054200	1	4	63.3663	101	54.4118	68	11.1111	27
TraesCS1A03G0054700	1	5	59.8425	127	80.4598	87	86.0465	86
TraesCS1A03G0054800	1	17	94.1718	326	79.0541	296	85.1852	270
TraesCS1A03G0055000	1	1	85	20	90.4762	21	94.1176	17
TraesCS1A03G0055800	2	9	76.3889027777778	144	82.9787468085107	141	84.2423909090909	165
TraesCS1A03G0056400	1	1	79.3103	29	96.5517	29	91.6667	24
TraesCS1A03G0056600	1	4	89.3617	47	91.1765	68	90.3614	83
TraesCS1A03G0056700	1	1	5.26316	19	0	18	0	16
TraesCS1A03G0057300	1	7	84.4828	116	77.9221	77	75.7576	66
TraesCS1A03G0057400	2	7	55.0335691275168	149	58.0645109677419	155	38.3177803738318	107
TraesCS1A03G0057500	2	8	63.9240759493671	158	57.2727618181818	110	78.5123876033058	121
TraesCS1A03G0057600	1	6	93.5252	139	96.5035	143	94.7867	211
TraesCS1A03G0057900	1	65	93.6629	789	91.8782	788	95.4545	550
TraesCS1A03G0058100	7	288	94.8876949354993	4186	94.2218787812576	4119	93.135228191712	4778
TraesCS1A03G0059400	1	9	87.3786	206	82.0755	212	78.7234	188
TraesCS1A03G0059500	1	1	96.1538	26	60	15	90	10
TraesCS1A03G0059600	1	1	7.14286	28	5.26316	19	14.2857	21
TraesCS1A03G0059700	1	7	92.4051	158	96.0317	126	80.9524	21
TraesCS1A03G0059900	2	7	90.2173804347826	92	80.555575	72	76.8116086956522	69
TraesCS1A03G0060600	2	4	87.9999973333333	75	79.268312195122	82	73.8636045454546	88
TraesCS1A03G0060800	3	99	60.4432599059772	1489	55.9132355493352	1429	58.0259994285714	1925
TraesCS1A03G0061000	2	57	51.4572687437186	995	46.7889681957187	981	45.7407125925926	1620
TraesCS1A03G0061200	1	8	98.4375	64	96.4706	85	89.2308	65
TraesCS1A03G0061300	1	9	83.1502	273	89.2523	214	70.9497	179
TraesCS1A03G0061600	3	335	95.639628712464	4862	95.4458419170243	4194	96.4175687819857	3908
TraesCS1A03G0061700	3	459	95.2780113041701	4892	95.0782300521376	4795	95.7024844995409	5445
TraesCS1A03G0062100	11	175	87.7825807391304	2300	91.0473791829639	2301	85.9598973495702	2792
TraesCS1A03G0062500	1	1	0	23	14.2857	28	0	26
TraesCS1A03G0062800	4	178	93.7245627204885	2948	93.9209734211415	2961	93.8391162007986	3506
TraesCS1A03G0063300	2	15	78.5276226993865	163	83.8983008474576	118	88.4057980676329	207
TraesCS1A03G0063400	2	9	93.3333145454545	165	94.285724	175	98.837226744186	172
TraesCS1A03G0063500	1	18	94.1019	373	95.8861	316	96.8668	383
TraesCS1A03G0064100	1	2	94.5946	37	87.0968	31	78.2609	46
TraesCS1A03G0064500	1	101	15.7851	2401	14.0969	2043	20.7222	1800
TraesCS1A03G0064700	2	6	90.1869242990654	214	81.9277445783133	166	87.5	80
TraesCS1A03G0064800	1	7	95.5026	378	95.9064	342	96.0334	479
TraesCS1A03G0065500	1	5	47.8261	92	42.8571	98	36.0294	136
TraesCS1A03G0065900	1	2	100	36	90.6977	43	100	23
TraesCS1A03G0066300	1	2	100	29	97.5	40	100	55
TraesCS1A03G0066700	3	9	86.1445939759036	332	89.3854698324022	179	97.333336	75
TraesCS1A03G0067400	2	41	95.0276638121547	362	92.3513065155807	353	92.7777513888889	360
TraesCS1A03G0068000	1	3	1.5625	64	11.25	80	0	50
TraesCS1A03G0068300	1	11	96.5318	173	97.3451	113	95.3846	65
TraesCS1A03G0068800	1	6	64.7541	122	71.5447	123	62.963	162
TraesCS1A03G0069300	1	2	4.16667	48	4.7619	21	0	15
TraesCS1A03G0070400	2	4	59.5238285714286	84	42.3076711538462	52	16.6666685714286	42
TraesCS1A03G0070500	1	3	70.3125	64	57.6923	52	40	25
TraesCS1A03G0071500	1	1	77.7778	27	80.9524	21	87.5	8
TraesCS1A03G0072200	1	38	94.5551	753	90.1408	568	82.9396	381
TraesCS1A03G0073300	2	5	100	107	89.8734164556962	79	92.7834845360825	97
TraesCS1A03G0073700	2	3	94.1176029411765	68	96.428575	56	96.1538269230769	78
TraesCS1A03G0073800	1	149	94.3026	1527	95.3502	1742	95.2355	1826
TraesCS1A03G0074000	1	4	85	80	80.8511	47	94.7368	57
TraesCS1A03G0075300	1	8	94.4444	144	93.4426	122	90.3846	52
TraesCS1A03G0075700	1	4	92.5926	54	76.1364	88	55.1402	107
TraesCS1A03G0076000	2	7	76.4331133757962	157	77.9816412844037	109	61.9469026548673	113
TraesCS1A03G0076400	1	1	71.4286	21	66.6667	21	65	20
TraesCS1A03G0076600	2	2	44.8276072413793	29	64.00002	25	66.6666466666667	15
TraesCS1A03G0077600	2	18	85.618718729097	299	87.8640611650486	206	81.4035456140351	285
TraesCS1A03G0078000	1	4	90.9091	66	86.6667	75	90	80
TraesCS1A03G0078200	2	32	96.5665442060086	466	92.1319913705584	394	97.1014376811594	621
TraesCS1A03G0079100	6	61	90.2133155583438	797	90.9617560834299	863	92.81249375	960
TraesCS1A03G0080500	3	11	72.9613484978541	233	81.8652549222798	193	70.3390016949152	236
TraesCS1A03G0081200	1	4	91.0112	89	85.1852	81	79.0123	81
TraesCS1A03G0081700	2	37	97.5560279022403	491	98.4163185520362	442	97.0749405850092	547
TraesCS1A03G0081900	2	9	95.9459054054054	74	94.9999816666667	60	94.1176411764706	68
TraesCS1A03G0082100	1	5	94.1667	120	96.9697	99	94.8052	154
TraesCS1A03G0083300	2	71	95.7322529582929	1031	95.432696875	832	94.3902282926829	820
TraesCS1A03G0084000	1	3	90.9091	33	80.4348	46	75.5102	49
TraesCS1A03G0084400	1	7	38.8235	85	39.1304	23	37.3626	91
TraesCS1A03G0084800	1	11	82.5455	275	72.3757	181	72.5806	186
TraesCS1A03G0085000	3	17	91.7847082152975	353	94.3319619433198	247	95.6395180232558	344
TraesCS1A03G0085300	3	12	92.8269725738397	237	96.2365483870968	186	94.2622819672131	244
TraesCS1A03G0087000	2	6	98.6111416666667	72	91.8918675675676	74	93.9393654545455	165
TraesCS1A03G0087100	6	17	81.6489265957447	376	86.031766031746	315	87.1121749403341	419
TraesCS1A03G0087200	1	5	77.4194	124	72.1154	104	78.0645	155
TraesCS1A03G0088000	3	42	94.8863465909091	528	96.4656582120582	481	95.6672207972271	577
TraesCS1A03G0089000	3	7	71.7948794871795	156	77.3684357894737	190	83.0769358974359	195
TraesCS1A03G0089100	2	54	87.0428505747127	957	86.6734446592065	983	84.2846121188429	1279
TraesCS1A03G0089400	2	4	73.2558161627907	86	82.5242631067961	103	91.2280789473684	114
TraesCS1A03G0089500	1	2	0	26	0	37	0	31
TraesCS1A03G0089700	2	7	64.6666566666667	150	67.7966305084746	177	63.636375974026	154
TraesCS1A03G0090000	1	18	74.6988	166	70.7317	82	80.3738	107
TraesCS1A03G0090800	2	9	49.0683329192547	161	51.8182118181818	110	53.0303	132
TraesCS1A03G0091000	3	11	74.7899029411765	238	76.0368709677419	217	73.3082484962406	266
TraesCS1A03G0091700	2	91	95.2449699567723	2776	94.2231540707824	6301	94.2462146144994	12166
TraesCS1A03G0093700	1	1	88.8889	18	100	11	75	4
TraesCS1A03G0094000	2	5	91.5254355932203	118	97.4576576271187	118	96.4788549295775	142
TraesCS1A03G0095200	1	6	94.8454	97	93.75	64	58.3333	24
TraesCS1A03G0095500	5	30	88.8030727799228	518	89.6103593073593	462	86.2190544169611	283
TraesCS1A03G0095600	2	17	91.8465491606715	417	96.0992680851064	282	84.4155727272728	308
TraesCS1A03G0095700	1	3	90.4762	63	83.1169	77	88.8889	63
TraesCS1A03G0096700	2	9	82.85716	105	81.2500364583333	96	68.1818212121212	66
TraesCS1A03G0097100	3	33	87.2699268404908	652	85.2173834782609	460	84.0871127303183	597
TraesCS1A03G0098200	1	7	61.7391	115	65.4762	168	59.4059	202
TraesCS1A03G0098300	1	2	37.037	27	48.2143	56	59.3407	91
TraesCS1A03G0098800	1	4	93.1373	102	91.7808	73	96.3855	83
TraesCS1A03G0098900	3	13	89.9280543165468	278	92.8813403389831	295	88.666678	300
TraesCS1A03G0099400	1	7	95.6044	91	93.1818	88	90.6667	75
TraesCS1A03G0099500	2	4	90.2439170731707	41	89.4736894736842	38	91.2281	57
TraesCS1A03G0100400	2	185	95.1083914952752	1799	94.7635694458566	1967	95.0064248399488	2343
TraesCS1A03G0100600	3	45	95.1936287049399	749	95.839763174114	649	96.6101789830508	590
TraesCS1A03G0008200	1	154	95.8663	1137	95.5047	1268	95.1136	1760
TraesCS1A03G0101600	1	3	51.7241	58	60	60	69.1489	94
TraesCS1A03G0102200	2	8	90.3448310344828	145	90.0826454545454	121	90.8396877862596	131
TraesCS1A03G0103400	2	30	89.3548238709678	310	85.2233621993127	291	91.2644011494253	435
TraesCS1A03G0103700	3	9	96.7971555160142	281	96.9072530927835	194	96.7592416666667	216
TraesCS1A03G0104100	1	93	92.9949	985	92.9847	784	91.9065	556
TraesCS1A03G0104200	2	27	95.7179105793451	397	96.7153394160584	274	95.794420093458	214
TraesCS1A03G0104300	1	9	67.8788	165	78.022	91	72.4138	87
TraesCS1A03G0104500	4	8	31.8627392647059	204	39.3939303030303	198	28.4883700581395	172
TraesCS1A03G0105600	5	16	81.2307606153846	325	81.9018469325154	326	83.19328767507	357
TraesCS1A03G0105900	1	4	63.9344	61	74.6835	79	78.8991	109
TraesCS1A03G0106400	2	6	77.5700831775701	107	43.3070543307087	127	78.1021905109489	137
TraesCS1A03G0106500	3	24	94.3143986622074	299	98.3713583061889	307	96.8051150159744	313
TraesCS1A03G0107000	2	46	96.4033876586742	1418	94.5876682989691	776	95.5882529411765	884
TraesCS1A03G0107200	1	3	61.3636	88	76.9231	91	97.4359	117
TraesCS1A03G0107300	1	16	88.3495	309	90.3846	208	91.7722	158
TraesCS1A03G0107400	2	25	90.6862725490196	408	92.1428330952381	420	90.8878317757009	428
TraesCS1A03G0107500	2	67	21.4552279850746	1072	18.8557581305399	1241	13.698632900536	1679
TraesCS1A03G0108300	1	1	92.3077	13	93.75	16	90.4762	21
TraesCS1A03G0108500	3	6	76.4331178343949	157	83.593740625	128	77.7108403614458	166
TraesCS1A03G0109100	1	3	72.7273	55	79.2453	53	82.1918	73
TraesCS1A03G0109300	1	21	2.02703	296	1.74129	402	2.1978	273
TraesCS1A03G0110100	1	2	97.619	42	94.4444	54	88.8889	54
TraesCS1A03G0110200	1	1	92	25	87.8788	33	96.4286	28
TraesCS1A03G0110900	3	44	86.9475581706064	973	72.3469403061225	980	71.2941391764706	850
TraesCS1A03G0111400	1	43	95.3654	561	94.7826	575	91.7373	472
TraesCS1A03G0111500	3	7	95.5056365168539	178	94.9437887640449	178	98.2142976190476	168
TraesCS1A03G0112200	2	135	96.6842239638282	1327	95.7547297169811	1272	95.1706	1553
TraesCS1A03G0112500	3	127	48.500513683224	2134	53.0733730337079	1513	46.2403384251036	1689
TraesCS1A03G0114300	1	11	96.875	160	91.6667	156	85.8025	162
TraesCS1A03G0114500	2	40	95.7773714011516	521	91.7126944751381	543	92.4752479207921	505
TraesCS1A03G0114600	1	3	7.93651	63	1.81818	55	0	60
TraesCS1A03G0114700	1	2	66.1538	65	40	40	33.3333	33
TraesCS1A03G0116200	1	3	94.2029	69	73.8636	88	85.1852	81
TraesCS1A03G0116400	1	5	61.4865	148	55.0847	118	50	120
TraesCS1A03G0116800	1	15	97.2222	216	93.2773	119	94.1176	68
TraesCS1A03G0116900	1	59	94.387	677	92.5859	553	89.8017	353
TraesCS1A03G0117000	4	77	93.7766346973572	1173	95.7042917082917	1001	95.6595463829787	1175
TraesCS1A03G0117200	2	18	91.5662554216867	166	92.3767004484305	223	87.5776322981367	161
TraesCS1A03G0117300	2	7	89.4736947368421	171	89.8876617977528	178	91.7098487046632	193
TraesCS1A03G0118200	3	49	97.5471694339623	530	96.5156454703833	574	92.884326429479	787
TraesCS1A03G0118300	1	3	42.4242	33	35.2941	51	35.5263	76
TraesCS1A03G0118800	8	117	90.9880195982628	1842	90.8930814923619	1702	92.5352955848885	2197
TraesCS1A03G0120100	1	14	30.5128	390	24.3671	316	19.3069	404
TraesCS1A03G0121000	3	11	80.748685026738	187	79.6511377906977	172	78.431356372549	204
TraesCS1A03G0121300	2	22	87.2658775280899	267	90.6077790607735	181	85.6573944223108	251
TraesCS1A03G0121400	1	4	91.3043	69	83.5616	73	92.1569	51
TraesCS1A03G0121700	1	1	42.1053	19	58.8235	17	76.9231	13
TraesCS1A03G0121800	2	33	88.5880127659575	517	89.2351416430595	353	86.1892462915601	391
TraesCS1A03G0122000	2	33	91.8604697674419	344	93.7185788944724	398	86.5269532934132	334
TraesCS1A03G0122200	1	3	89.5833	48	90.3846	52	92.7536	69
TraesCS1A03G0122300	4	158	87.6203055993001	2286	82.5902402972399	2355	80.1463850411711	2186
TraesCS1A03G0122900	1	4	68.4211	57	42.623	61	26.0417	96
TraesCS1A03G0123500	2	13	64.9832013468014	297	67.7569775700935	214	66.1237729641694	307
TraesCS1A03G0126000	3	30	87.283196416185	346	91.9831476793249	474	94.3636483636364	550
TraesCS1A03G0127300	3	16	79.2682707317073	246	84.7908768060837	263	84.0579391304348	345
TraesCS1A03G0127600	1	1	6.89655	29	0	36	2.5641	39
TraesCS1A03G0127900	2	5	85.1351432432433	74	90.2912262135922	103	84.1121495327103	107
TraesCS1A03G0128500	3	73	95.9206324145535	907	96.110408281054	797	94.3336897166841	953
TraesCS1A03G0128600	1	89	96.4088	724	97.0738	786	96.7634	896
TraesCS1A03G0129100	2	253	93.2109285763769	2887	93.8455762362149	2811	93.7803632584951	3296
TraesCS1A03G0129300	1	9	94.8571	175	93.1818	220	94.2387	243
TraesCS1A03G0129600	1	4	77.3196	97	83.3333	114	86.5854	82
TraesCS1A03G0129900	2	4	67.7966254237288	59	39.7058764705882	68	57.303393258427	89
TraesCS1A03G0130000	1	2	74.2857	35	53.125	32	40	45
TraesCS1A03G0130200	1	15	95.941	271	94.9622	397	96.5147	373
TraesCS1A03G0132700	1	179	95.2601	1730	95.333	1757	95.7189	2149
TraesCS1A03G0133100	3	70	95.6324143767061	1099	95.2681	951	94.9067758967002	1394
TraesCS1A03G0133300	1	131	94.052	1345	94.5205	1095	93.966	1707
TraesCS1A03G0133400	1	6	89.7638	127	93.8596	114	92.053	151
TraesCS1A03G0133600	1	3	94.5946	74	89.4737	95	90.3846	52
TraesCS1A03G0133900	3	25	96.5260612903226	403	96.7532458874459	462	95.0515437113402	485
TraesCS1A03G0134500	2	48	95.6989574193548	465	94.0246015817223	569	95.4178185983828	742
TraesCS1A03G0134700	1	3	92.8571	70	95.8904	73	92.2078	77
TraesCS1A03G0134800	1	1	58.3333	12	70.3704	27	68.75	32
TraesCS1A03G0135500	3	7	98.0392176470588	102	94.7826295652174	115	97.4683651898734	158
TraesCS1A03G0135600	2	6	90.5109364963504	137	86.9565130434783	138	89.8304881355932	118
TraesCS1A03G0135800	3	60	87.1657568627451	561	91.2175395209581	501	88.947348245614	570
TraesCS1A03G0136200	3	7	95.833295	120	95.4128486238532	109	93.2926579268292	164
