gene_id	meth_CS	cov_CS	meth_CSxP	cov_CSxP	meth_P	cov_P	pct_CS	pct_CSxP	pct_P	subgenome	category.x	category.y
TraesCS2B03G1505700	4	342	6	395	8	343	1.16959064327485	1.51898734177215	2.33236151603499	B	conserved_mC	Conserved
TraesCS2B03G1512100	8	429	1	181	2	87	1.86480186480186	0.552486187845304	2.29885057471264	B	conserved_mC	Trans only
TraesCS2B03G1512400	15	242	86	241	143	227	6.19834710743802	35.6846473029046	62.9955947136564	B	additive	Compensatory
TraesCS2B03G1512500	18	211	61	186	55	99	8.53080568720379	32.7956989247312	55.5555555555556	B	additive	Compensatory
TraesCS2B03G1526400	3	77	1	46	0	38	3.8961038961039	2.17391304347826	0	B	conserved_mC	Conserved
TraesCS2B03G1527800	6	371	9	485	6	551	1.61725067385445	1.85567010309278	1.08892921960073	B	conserved_mC	Conserved
TraesCS2B03G1528000	3	381	3	310	7	363	0.78740157480315	0.967741935483871	1.92837465564738	B	conserved_mC	Conserved
TraesCS2B03G1529700	4	544	12	531	13	608	0.735294117647059	2.25988700564972	2.13815789473684	B	conserved_mC	Conserved
TraesCS2B03G1531500	7	274	5	220	2	312	2.55474452554745	2.27272727272727	0.641025641025641	B	conserved_mC	Conserved
TraesCS2B03G1531600	12	569	7	453	17	604	2.10896309314587	1.54525386313466	2.81456953642384	B	conserved_mC	Conserved
TraesCS2B03G1534400	27	1360	26	992	20	1189	1.98529411764706	2.62096774193548	1.68208578637511	B	conserved_mC	Conserved
TraesCS2B03G1548900	6	406	7	307	11	179	1.47783251231527	2.28013029315961	6.14525139664805	B	conserved_mC	Compensatory
TraesCS2B03G1551600	44	147	27	126	7	77	29.9319727891157	21.4285714285714	9.09090909090909	B	additive	Trans only
TraesCS2B03G1558600	7	120	1	44	0	21	5.83333333333333	2.27272727272727	0	B	conserved_mC	Trans only
TraesCS2B03G1568900	1	42	0	25	5	15	2.38095238095238	0	33.3333333333333	B	CS_dominant	Trans only
TraesCS2B03G1572500	9	595	9	551	8	401	1.51260504201681	1.63339382940109	1.99501246882793	B	conserved_mC	Conserved
TraesCS2B03G1573300	12	225	4	135	6	59	5.33333333333333	2.96296296296296	10.1694915254237	B	conserved_mC	Compensatory
TraesCS2B03G1576800	1	124	2	91	0	104	0.806451612903226	2.1978021978022	0	B	conserved_mC	Cis only
TraesCS2D03G0000100	23	1175	37	1130	36	1222	1.95744680851064	3.27433628318584	2.94599018003273	D	conserved_mC	Conserved
TraesCS2D03G0013000	123	5198	116	4760	151	5911	2.36629472874182	2.43697478991597	2.55455929622737	D	conserved_mC	Conserved
TraesCS2D03G0017800	15	1214	24	1344	25	1651	1.23558484349259	1.78571428571429	1.51423379769836	D	conserved_mC	Conserved
TraesCS2D03G0344900	6	469	8	423	18	614	1.27931769722815	1.89125295508274	2.93159609120521	D	conserved_mC	Conserved
TraesCS2D03G0403000	12	500	12	523	11	684	2.4	2.29445506692161	1.60818713450292	D	conserved_mC	Conserved
TraesCS2D03G0454300	5	263	5	364	8	366	1.90114068441065	1.37362637362637	2.18579234972678	D	conserved_mC	Conserved
TraesCS2D03G0606700	22	1205	13	1003	34	1351	1.82572614107884	1.29611166500499	2.51665433012583	D	conserved_mC	Conserved
TraesCS2D03G0612400	12	865	21	1022	38	1537	1.38728323699422	2.05479452054795	2.47234873129473	D	conserved_mC	Conserved
TraesCS2D03G0671700	13	962	18	933	28	1239	1.35135135135135	1.92926045016077	2.25988700564972	D	conserved_mC	Conserved
TraesCS2D03G0697500	22	1606	39	1950	38	2185	1.36986301369863	2	1.73913043478261	D	conserved_mC	Conserved
TraesCS2D03G0729000	17	766	18	1046	24	1281	2.21932114882507	1.7208413001912	1.87353629976581	D	conserved_mC	Compensatory
TraesCS2D03G0807200	13	901	15	978	28	1160	1.44284128745838	1.53374233128834	2.41379310344828	D	conserved_mC	Conserved
TraesCS2D03G0837700	10	731	13	730	21	896	1.36798905608755	1.78082191780822	2.34375	D	conserved_mC	Conserved
TraesCS2D03G0923200	8	291	6	309	7	388	2.74914089347079	1.94174757281553	1.80412371134021	D	conserved_mC	Conserved
TraesCS2D03G0928200	9	412	10	536	14	553	2.18446601941748	1.86567164179104	2.53164556962025	D	conserved_mC	Conserved
TraesCS2D03G0940700	25	991	25	1324	42	1445	2.52270433905146	1.88821752265861	2.90657439446367	D	conserved_mC	Conserved
TraesCS2D03G1005400	8	511	10	571	21	668	1.56555772994129	1.75131348511384	3.1437125748503	D	conserved_mC	Conserved
TraesCS2D03G1019100	28	1874	24	1918	42	2450	1.49413020277481	1.25130344108446	1.71428571428571	D	conserved_mC	Conserved
TraesCS2D03G1038200	29	1002	13	873	14	612	2.89421157684631	1.48911798396334	2.28758169934641	D	conserved_mC	Trans only
TraesCS2D03G1048500	18	840	17	631	14	523	2.14285714285714	2.69413629160063	2.67686424474187	D	conserved_mC	Trans only
TraesCS2D03G1056100	14	599	10	546	6	199	2.33722871452421	1.83150183150183	3.01507537688442	D	conserved_mC	Cis only
TraesCS2D03G1059200	15	996	12	842	5	512	1.50602409638554	1.42517814726841	0.9765625	D	conserved_mC	Trans only
TraesCS2D03G1064400	11	401	7	338	2	140	2.7431421446384	2.07100591715976	1.42857142857143	D	conserved_mC	Cis only
TraesCS2D03G1067000	1	137	1	93	0	50	0.72992700729927	1.0752688172043	0	D	conserved_mC	Conserved
TraesCS2D03G1067700	33	1721	24	1402	30	1482	1.91748983149332	1.71184022824536	2.02429149797571	D	conserved_mC	Conserved
TraesCS2D03G1090600	12	778	22	821	23	787	1.54241645244216	2.67965895249696	2.92249047013977	D	conserved_mC	Conserved
TraesCS2D03G1095400	10	511	16	595	7	643	1.95694716242661	2.6890756302521	1.08864696734059	D	conserved_mC	Conserved
TraesCS2D03G1097700	12	847	16	997	18	1024	1.41676505312869	1.60481444332999	1.7578125	D	conserved_mC	Trans only
TraesCS2D03G1129000	6	410	11	409	12	448	1.46341463414634	2.68948655256724	2.67857142857143	D	conserved_mC	Trans only
TraesCS2D03G1129400	34	1710	29	1631	32	1722	1.98830409356725	1.77805027590435	1.85830429732869	D	conserved_mC	Conserved
TraesCS2D03G1147000	13	564	5	314	5	333	2.30496453900709	1.59235668789809	1.5015015015015	D	conserved_mC	Trans only
TraesCS2D03G1148600	5	265	7	182	4	85	1.88679245283019	3.84615384615385	4.70588235294118	D	conserved_mC	Conserved
TraesCS2D03G1157900	11	1048	14	1062	19	1139	1.04961832061069	1.31826741996234	1.66812993854258	D	conserved_mC	Trans only
TraesCS2D03G1158000	21	935	12	691	21	811	2.24598930481283	1.73661360347323	2.58939580764488	D	conserved_mC	Conserved
TraesCS2D03G1159000	24	1227	21	1249	24	1421	1.9559902200489	1.68134507606085	1.68895144264602	D	conserved_mC	Conserved
TraesCS2D03G1160000	11	564	4	459	13	647	1.95035460992908	0.871459694989107	2.00927357032458	D	conserved_mC	Conserved
TraesCS2D03G1187400	14	843	16	765	16	847	1.66073546856465	2.09150326797386	1.88902007083825	D	conserved_mC	Conserved
TraesCS2D03G1196600	8	397	13	442	3	479	2.01511335012594	2.94117647058824	0.626304801670146	D	conserved_mC	Conserved
TraesCS2D03G1196800	46	2329	54	2293	60	2813	1.97509660798626	2.3549934583515	2.13295414148596	D	conserved_mC	Conserved
TraesCS2D03G1207000	4	212	1	234	7	493	1.88679245283019	0.427350427350427	1.41987829614604	D	conserved_mC	Conserved
TraesCS2D03G1208800	12	575	11	606	15	553	2.08695652173913	1.81518151815182	2.7124773960217	D	conserved_mC	Cis only
TraesCS2D03G1209200	5	384	11	441	8	361	1.30208333333333	2.49433106575964	2.21606648199446	D	conserved_mC	Conserved
TraesCS2D03G1249100	6	472	23	473	17	529	1.27118644067797	4.86257928118393	3.21361058601134	D	conserved_mC	Conserved
TraesCS2D03G1277400	28	937	23	1067	29	1325	2.98826040554963	2.15557638238051	2.18867924528302	D	conserved_mC	Conserved
TraesCS2D03G1277700	5	147	2	87	3	82	3.40136054421769	2.29885057471264	3.65853658536585	D	conserved_mC	Compensatory
TraesCS2D03G1278500	15	626	21	862	20	1043	2.3961661341853	2.43619489559165	1.91754554170662	D	conserved_mC	Trans only
TraesCS2D03G1320900	11	572	13	417	8	537	1.92307692307692	3.11750599520384	1.48975791433892	D	conserved_mC	Conserved
TraesCS2D03G1326900	21	1149	31	1337	30	1604	1.82767624020888	2.31862378459237	1.87032418952618	D	conserved_mC	Conserved
TraesCS2D03G1329800	34	2113	46	1981	48	2282	1.6090866067203	2.32205956587582	2.1034180543383	D	conserved_mC	Conserved
TraesCS2D03G1331000	19	1092	22	903	43	1100	1.73992673992674	2.43632336655592	3.90909090909091	D	conserved_mC	Trans only
TraesCS2D03G1332400	25	807	11	720	17	975	3.09789343246592	1.52777777777778	1.74358974358974	D	conserved_mC	Conserved
TraesCS2D03G1332500	42	1887	44	1904	36	1919	2.22575516693164	2.3109243697479	1.87597707139135	D	conserved_mC	Conserved
TraesCS2D03G1333500	19	620	14	729	23	744	3.06451612903226	1.92043895747599	3.09139784946237	D	conserved_mC	Conserved
TraesCS3A03G0295600	3	505	13	554	6	581	0.594059405940594	2.34657039711191	1.03270223752151	A	conserved_mC	Conserved
TraesCS3A03G0295700	23	995	14	1123	31	1275	2.31155778894472	1.246660730187	2.43137254901961	A	conserved_mC	Conserved
TraesCS3A03G0297700	26	1618	19	1758	31	2078	1.60692212608158	1.08077360637088	1.49181905678537	A	conserved_mC	Conserved
TraesCS3A03G0298900	20	1072	18	965	20	995	1.86567164179104	1.86528497409326	2.01005025125628	A	conserved_mC	Trans only
TraesCS3A03G0300300	23	1615	30	1630	34	1727	1.42414860681115	1.84049079754601	1.96873190503764	A	conserved_mC	Conserved
TraesCS3A03G0301800	43	1673	38	1879	46	2313	2.57023311416617	2.0223523150612	1.98875918720277	A	conserved_mC	Conserved
TraesCS3A03G0310900	12	851	16	717	20	910	1.41010575793184	2.23152022315202	2.1978021978022	A	conserved_mC	Conserved
TraesCS3A03G0316600	72	3806	65	3536	83	4469	1.89174986862848	1.83823529411765	1.8572387558738	A	conserved_mC	Conserved
TraesCS3A03G0347200	15	1034	17	1069	27	1247	1.45067698259188	1.59027128157156	2.16519647153168	A	conserved_mC	Conserved
TraesCS3A03G0347500	18	846	34	1025	33	1184	2.12765957446809	3.31707317073171	2.78716216216216	A	conserved_mC	Conserved
TraesCS3A03G0349400	6	439	11	414	19	658	1.36674259681093	2.65700483091787	2.88753799392097	A	conserved_mC	Conserved
TraesCS3A03G0351200	14	870	19	908	22	1135	1.60919540229885	2.09251101321586	1.93832599118943	A	conserved_mC	Trans only
TraesCS3A03G0351300	8	368	5	414	11	436	2.17391304347826	1.20772946859903	2.52293577981651	A	conserved_mC	Conserved
TraesCS3A03G0354300	7	455	6	331	8	343	1.53846153846154	1.81268882175227	2.33236151603499	A	conserved_mC	Conserved
TraesCS3A03G0423800	10	500	20	713	14	586	2	2.80504908835905	2.38907849829352	A	conserved_mC	Conserved
TraesCS3A03G0426700	18	997	16	954	24	1122	1.80541624874624	1.67714884696017	2.13903743315508	A	conserved_mC	Conserved
TraesCS3A03G0462200	24	1454	34	1289	45	1487	1.65061898211829	2.63770364623739	3.02622730329523	A	conserved_mC	Conserved
TraesCS3A03G0474800	11	981	15	945	9	861	1.12130479102956	1.58730158730159	1.04529616724739	A	conserved_mC	Conserved
TraesCS3A03G0475400	26	954	23	1017	38	1519	2.72536687631027	2.26155358898722	2.50164581961817	A	conserved_mC	Conserved
TraesCS3A03G0496200	52	1993	62	2029	65	2368	2.60913196186653	3.05569245933958	2.74493243243243	A	conserved_mC	Conserved
TraesCS3A03G0496300	17	735	10	697	14	739	2.31292517006803	1.43472022955524	1.89445196211096	A	conserved_mC	Conserved
TraesCS3A03G0498700	39	1106	32	1095	43	1379	3.52622061482821	2.92237442922374	3.11820159535896	A	conserved_mC	Conserved
TraesCS3A03G0514200	119	7073	144	6969	167	8631	1.68245440407182	2.06629358588033	1.93488587649172	A	conserved_mC	Conserved
TraesCS3A03G0521700	12	735	14	701	18	934	1.63265306122449	1.99714693295292	1.9271948608137	A	conserved_mC	Conserved
TraesCS3A03G0524400	25	1213	20	1393	24	1305	2.06100577081616	1.43575017946877	1.83908045977012	A	conserved_mC	Conserved
TraesCS3A03G0535900	37	2195	47	2138	46	2341	1.68564920273349	2.19831618334892	1.964972234088	A	conserved_mC	Conserved
TraesCS3A03G0542200	14	950	22	859	22	1235	1.47368421052632	2.56111757857974	1.78137651821862	A	conserved_mC	Conserved
TraesCS3A03G0573500	11	675	9	662	12	760	1.62962962962963	1.3595166163142	1.57894736842105	A	conserved_mC	Conserved
TraesCS3A03G0574500	10	457	4	394	12	432	2.18818380743982	1.01522842639594	2.77777777777778	A	conserved_mC	Conserved
TraesCS3A03G0578500	8	534	12	391	13	516	1.49812734082397	3.0690537084399	2.51937984496124	A	conserved_mC	Conserved
TraesCS3A03G0585600	23	1126	24	1208	26	1242	2.04262877442274	1.98675496688742	2.09339774557166	A	conserved_mC	Conserved
TraesCS3A03G0589100	13	750	8	718	17	1164	1.73333333333333	1.1142061281337	1.46048109965636	A	conserved_mC	Conserved
TraesCS3A03G0594600	18	614	8	503	11	651	2.93159609120521	1.59045725646123	1.68970814132104	A	conserved_mC	Conserved
TraesCS3A03G0618800	3	417	5	295	9	464	0.719424460431655	1.69491525423729	1.93965517241379	A	conserved_mC	Conserved
TraesCS3A03G0662600	16	882	18	1010	24	1328	1.8140589569161	1.78217821782178	1.80722891566265	A	conserved_mC	Conserved
TraesCS3A03G0667200	14	646	19	683	19	835	2.1671826625387	2.78184480234261	2.27544910179641	A	conserved_mC	Conserved
TraesCS3A03G0670300	3	438	8	521	9	626	0.684931506849315	1.53550863723608	1.43769968051118	A	conserved_mC	Conserved
TraesCS3A03G0670500	12	668	11	640	25	679	1.79640718562874	1.71875	3.68188512518409	A	conserved_mC	Conserved
TraesCS3A03G0686600	37	1664	45	1537	48	1945	2.22355769230769	2.92778139232271	2.46786632390746	A	conserved_mC	Conserved
TraesCS3A03G0692600	4	256	8	324	7	408	1.5625	2.46913580246914	1.7156862745098	A	conserved_mC	Conserved
TraesCS3A03G0693700	22	1061	18	1183	28	1636	2.07351555136664	1.52155536770921	1.71149144254279	A	conserved_mC	Conserved
TraesCS3A03G0695500	23	1263	14	1186	25	1444	1.82106096595408	1.18043844856661	1.73130193905817	A	conserved_mC	Conserved
TraesCS3A03G0700500	15	719	10	647	9	588	2.08623087621697	1.54559505409583	1.53061224489796	A	conserved_mC	Conserved
TraesCS3A03G0700600	8	622	16	609	16	674	1.28617363344051	2.62725779967159	2.37388724035608	A	conserved_mC	Conserved
TraesCS3A03G0707400	7	330	7	331	12	438	2.12121212121212	2.11480362537764	2.73972602739726	A	conserved_mC	Conserved
TraesCS3A03G0708900	11	726	18	608	16	702	1.51515151515152	2.96052631578947	2.27920227920228	A	conserved_mC	Conserved
TraesCS3A03G0709200	15	588	14	575	8	684	2.55102040816327	2.43478260869565	1.16959064327485	A	conserved_mC	Cis only
TraesCS3A03G0712800	50	2439	50	2383	49	3067	2.050020500205	2.09819555182543	1.5976524290838	A	conserved_mC	Trans only
TraesCS3A03G0714000	26	1746	30	1762	20	2016	1.48911798396334	1.70261066969353	0.992063492063492	A	conserved_mC	Conserved
TraesCS3A03G0716500	16	922	14	849	17	1160	1.7353579175705	1.6489988221437	1.46551724137931	A	conserved_mC	Conserved
TraesCS3A03G0719000	65	3384	66	3558	82	4616	1.92080378250591	1.85497470489039	1.77642980935875	A	conserved_mC	Conserved
TraesCS3A03G0721800	4	362	7	491	6	325	1.10497237569061	1.42566191446029	1.84615384615385	A	conserved_mC	Conserved
TraesCS3A03G0723400	2	66	0	78	1	105	3.03030303030303	0	0.952380952380952	A	conserved_mC	Conserved
TraesCS3A03G0725900	22	1245	77	1358	68	1467	1.76706827309237	5.67010309278351	4.63531015678255	A	conserved_mC	Conserved
TraesCS3A03G0726300	20	1387	25	1459	25	1594	1.44196106705119	1.71350239890336	1.56838143036386	A	conserved_mC	Conserved
TraesCS3A03G0726800	34	1759	21	1348	32	1745	1.93291642978965	1.55786350148368	1.83381088825215	A	conserved_mC	Conserved
TraesCS3A03G0733900	16	1112	24	953	24	1301	1.43884892086331	2.51836306400839	1.84473481936972	A	conserved_mC	Conserved
TraesCS3A03G0738200	27	1823	29	1387	37	1717	1.48107515085025	2.09084354722423	2.15492137449039	A	conserved_mC	Conserved
TraesCS3A03G0738500	8	513	8	557	15	712	1.55945419103314	1.43626570915619	2.10674157303371	A	conserved_mC	Conserved
TraesCS3A03G0738800	34	1649	27	1646	31	1823	2.06185567010309	1.64034021871203	1.70049369171695	A	conserved_mC	Conserved
TraesCS3A03G0741000	96	5729	105	4636	153	5708	1.67568511083959	2.2648835202761	2.68044849334268	A	conserved_mC	Compensatory
TraesCS3A03G0741700	61	2918	57	2950	78	3418	2.0904729266621	1.93220338983051	2.28203627852545	A	conserved_mC	Conserved
TraesCS3A03G0743200	18	773	12	678	23	963	2.32858990944373	1.76991150442478	2.3883696780893	A	conserved_mC	Conserved
TraesCS3A03G0743800	33	1802	33	1809	57	2453	1.83129855715871	1.82421227197347	2.32368528332654	A	conserved_mC	Conserved
TraesCS3A03G0745300	33	1982	34	1735	43	1908	1.66498486377397	1.95965417867435	2.25366876310273	A	conserved_mC	Conserved
TraesCS3A03G0746300	15	896	22	1003	25	1230	1.67410714285714	2.19341974077767	2.03252032520325	A	conserved_mC	Conserved
TraesCS3A03G0746500	32	997	20	1081	33	1131	3.20962888665998	1.85013876040703	2.91777188328912	A	conserved_mC	Conserved
TraesCS3A03G0750700	40	1966	46	2071	55	2404	2.03458799593082	2.22114920328344	2.28785357737105	A	conserved_mC	Conserved
TraesCS3A03G0751200	14	736	10	654	11	856	1.90217391304348	1.52905198776758	1.28504672897196	A	conserved_mC	Conserved
TraesCS3A03G0752300	40	2583	97	6117	209	11225	1.54858691444057	1.58574464606833	1.8619153674833	A	conserved_mC	Conserved
TraesCS3A03G0754500	21	943	15	822	15	850	2.22693531283139	1.82481751824818	1.76470588235294	A	conserved_mC	Conserved
TraesCS3A03G0756300	11	687	17	957	27	1094	1.60116448326055	1.77638453500522	2.46800731261426	A	conserved_mC	Conserved
TraesCS3A03G0757300	9	385	3	312	3	372	2.33766233766234	0.961538461538461	0.806451612903226	A	conserved_mC	Conserved
TraesCS3A03G0757600	47	2487	52	2411	64	2968	1.88982710092481	2.15678141849855	2.15633423180593	A	conserved_mC	Conserved
TraesCS3A03G0758500	37	1812	39	2199	67	2884	2.04194260485651	1.77353342428377	2.32316227461859	A	conserved_mC	Conserved
TraesCS3A03G0758600	54	2421	47	2184	44	2055	2.23048327137546	2.15201465201465	2.14111922141119	A	conserved_mC	Conserved
TraesCS3A03G0760000	116	4935	147	5077	270	5908	2.35055724417427	2.89541067559582	4.57007447528775	A	conserved_mC	Conserved
TraesCS3A03G0762400	38	2100	43	2094	58	2419	1.80952380952381	2.05348615090735	2.39768499379909	A	conserved_mC	Conserved
TraesCS3A03G0763400	39	2003	40	1750	77	2334	1.94707938092861	2.28571428571429	3.29905741216795	A	conserved_mC	Conserved
TraesCS3A03G0763900	18	1076	21	1073	30	1513	1.6728624535316	1.95712954333644	1.98281559814937	A	conserved_mC	Conserved
TraesCS3A03G0764300	16	760	23	945	22	1143	2.10526315789474	2.43386243386243	1.92475940507437	A	conserved_mC	Conserved
TraesCS3A03G0767100	28	1125	27	1122	15	1179	2.48888888888889	2.40641711229947	1.27226463104326	A	conserved_mC	Conserved
TraesCS3A03G0770300	24	1428	18	1424	28	1491	1.68067226890756	1.26404494382022	1.87793427230047	A	conserved_mC	Conserved
TraesCS3A03G0771200	32	1460	34	1637	34	1462	2.19178082191781	2.07697006719609	2.32558139534884	A	conserved_mC	Conserved
TraesCS3A03G0771300	90	4019	68	3576	91	3969	2.23936302562827	1.90156599552573	2.29276895943563	A	conserved_mC	Conserved
TraesCS3A03G0772200	37	2651	40	2272	49	2913	1.3956997359487	1.76056338028169	1.68211465842774	A	conserved_mC	Conserved
TraesCS3A03G0773100	11	449	5	285	2	214	2.44988864142539	1.75438596491228	0.934579439252336	A	conserved_mC	Cis only
TraesCS3A03G0775500	8	519	10	581	18	530	1.54142581888247	1.72117039586919	3.39622641509434	A	conserved_mC	Conserved
TraesCS3A03G0783400	21	800	23	791	24	938	2.625	2.90771175726928	2.55863539445629	A	conserved_mC	Conserved
TraesCS3A03G0792500	6	602	12	660	9	600	0.996677740863787	1.81818181818182	1.5	A	conserved_mC	Conserved
TraesCS3A03G0793000	8	843	13	934	24	1003	0.948991696322657	1.39186295503212	2.39282153539382	A	conserved_mC	Conserved
TraesCS3A03G0795400	14	661	12	637	16	733	2.11800302571861	1.88383045525903	2.18281036834925	A	conserved_mC	Trans only
TraesCS3A03G0812600	78	4120	68	4450	91	4974	1.89320388349515	1.52808988764045	1.82951347004423	A	conserved_mC	Conserved
TraesCS3A03G0814000	2	399	12	450	9	404	0.50125313283208	2.66666666666667	2.22772277227723	A	conserved_mC	Conserved
TraesCS3A03G0832400	22	858	12	953	11	1089	2.56410256410256	1.2591815320042	1.01010101010101	A	conserved_mC	Conserved
TraesCS3A03G0851000	2	169	2	187	8	227	1.18343195266272	1.06951871657754	3.52422907488987	A	conserved_mC	Conserved
TraesCS3A03G0866900	16	612	17	670	17	1013	2.61437908496732	2.53731343283582	1.6781836130306	A	conserved_mC	Conserved
TraesCS3A03G0872300	5	417	10	443	11	614	1.19904076738609	2.25733634311512	1.79153094462541	A	conserved_mC	Conserved
TraesCS3A03G0872800	12	827	16	819	18	908	1.45102781136638	1.95360195360195	1.98237885462555	A	conserved_mC	Conserved
TraesCS3A03G0876100	24	1073	35	1151	20	1328	2.23671947809879	3.04083405734144	1.50602409638554	A	conserved_mC	Conserved
TraesCS3A03G0876500	12	668	12	827	17	732	1.79640718562874	1.45102781136638	2.3224043715847	A	conserved_mC	Conserved
TraesCS3A03G0879400	42	1057	22	1121	29	1387	3.97350993377483	1.96253345227475	2.09084354722423	A	conserved_mC	Conserved
TraesCS3A03G0881700	10	700	7	539	13	848	1.42857142857143	1.2987012987013	1.53301886792453	A	conserved_mC	Conserved
TraesCS3A03G0885200	11	635	14	766	20	1023	1.73228346456693	1.82767624020888	1.95503421309873	A	conserved_mC	Conserved
TraesCS3A03G0886200	21	999	14	844	8	851	2.1021021021021	1.65876777251185	0.940070505287897	A	conserved_mC	Trans only
TraesCS3A03G0893500	19	1028	20	1116	30	1471	1.84824902723735	1.7921146953405	2.03942895989123	A	conserved_mC	Conserved
TraesCS3A03G0902200	17	1314	19	1157	31	1443	1.2937595129376	1.64217804667243	2.14830214830215	A	conserved_mC	Conserved
TraesCS3A03G0922900	12	361	1	361	8	352	3.32409972299169	0.277008310249308	2.27272727272727	A	conserved_mC	Conserved
TraesCS3A03G0931800	39	2116	37	2086	50	2438	1.84310018903592	1.77372962607862	2.05086136177194	A	conserved_mC	Conserved
TraesCS3A03G0932700	69	3962	71	4055	68	3891	1.74154467440687	1.75092478421702	1.74762271909535	A	conserved_mC	Conserved
TraesCS3A03G0946000	13	685	9	619	16	776	1.8978102189781	1.45395799676898	2.06185567010309	A	conserved_mC	Conserved
TraesCS3A03G0946400	9	421	3	389	7	516	2.13776722090261	0.77120822622108	1.35658914728682	A	conserved_mC	Conserved
TraesCS3A03G0946500	22	916	10	862	13	738	2.40174672489083	1.16009280742459	1.76151761517615	A	conserved_mC	Conserved
TraesCS3A03G0947000	8	560	6	513	21	672	1.42857142857143	1.16959064327485	3.125	A	conserved_mC	Conserved
TraesCS3A03G0949500	8	658	13	688	21	730	1.21580547112462	1.88953488372093	2.87671232876712	A	conserved_mC	Conserved
TraesCS3A03G0952700	4	383	4	352	8	393	1.0443864229765	1.13636363636364	2.03562340966921	A	conserved_mC	Conserved
TraesCS3A03G0954100	29	1410	28	1436	26	1494	2.05673758865248	1.94986072423398	1.74029451137885	A	conserved_mC	Conserved
TraesCS3A03G0954500	13	523	12	527	11	676	2.48565965583174	2.27703984819734	1.62721893491124	A	conserved_mC	Conserved
TraesCS3A03G0955800	18	717	12	753	12	901	2.51046025104603	1.59362549800797	1.33185349611543	A	conserved_mC	Conserved
TraesCS3A03G0962200	32	1278	26	1171	39	1181	2.50391236306729	2.2203245089667	3.30228619813717	A	conserved_mC	Conserved
TraesCS3A03G0964400	19	1118	18	844	27	1049	1.6994633273703	2.13270142180095	2.57387988560534	A	conserved_mC	Conserved
TraesCS3A03G0970000	20	1177	27	1175	46	1160	1.69923534409516	2.29787234042553	3.96551724137931	A	conserved_mC	Conserved
TraesCS3A03G0970100	14	884	11	791	10	837	1.58371040723982	1.39064475347661	1.194743130227	A	conserved_mC	Conserved
TraesCS3A03G0970900	51	2039	42	2095	43	2372	2.50122609122119	2.00477326968974	1.81281618887015	A	conserved_mC	Conserved
TraesCS3A03G0974400	15	901	19	870	25	1001	1.66481687014428	2.18390804597701	2.4975024975025	A	conserved_mC	Conserved
TraesCS3A03G0978900	27	1145	28	1229	24	1534	2.35807860262009	2.27827502034174	1.5645371577575	A	conserved_mC	Trans only
TraesCS3A03G0981200	77	3190	59	3290	75	3696	2.41379310344828	1.79331306990881	2.02922077922078	A	conserved_mC	Conserved
TraesCS3A03G0984100	8	381	6	382	8	496	2.0997375328084	1.57068062827225	1.61290322580645	A	conserved_mC	Conserved
TraesCS3A03G0992300	21	788	13	849	16	797	2.66497461928934	1.53121319199058	2.00752823086575	A	conserved_mC	Trans only
TraesCS3A03G0999500	52	684	21	702	65	942	7.60233918128655	2.99145299145299	6.90021231422505	A	conserved_mC	Conserved
TraesCS3A03G1006400	5	326	8	332	6	407	1.53374233128834	2.40963855421687	1.47420147420147	A	conserved_mC	Trans only
TraesCS3A03G1006600	18	1162	36	1783	43	1830	1.54905335628227	2.01906898485698	2.34972677595628	A	conserved_mC	Conserved
TraesCS3A03G1007400	12	838	17	1016	18	1253	1.43198090692124	1.67322834645669	1.4365522745411	A	conserved_mC	Conserved
TraesCS3A03G1021700	10	330	10	389	9	550	3.03030303030303	2.5706940874036	1.63636363636364	A	conserved_mC	Conserved
TraesCS3A03G1022100	2	219	3	264	6	287	0.91324200913242	1.13636363636364	2.09059233449477	A	conserved_mC	Conserved
TraesCS3A03G1022700	9	542	5	490	7	563	1.66051660516605	1.02040816326531	1.24333925399645	A	conserved_mC	Conserved
TraesCS3A03G1023500	18	667	8	556	16	858	2.69865067466267	1.43884892086331	1.86480186480186	A	conserved_mC	Conserved
TraesCS3A03G1023600	16	767	20	856	18	859	2.08604954367666	2.33644859813084	2.09545983701979	A	conserved_mC	Conserved
TraesCS3A03G1023900	14	676	16	570	14	850	2.07100591715976	2.80701754385965	1.64705882352941	A	conserved_mC	Conserved
TraesCS3A03G1024100	13	664	22	594	37	856	1.9578313253012	3.7037037037037	4.32242990654206	A	conserved_mC	Conserved
TraesCS3A03G1024300	8	429	4	442	6	551	1.86480186480186	0.904977375565611	1.08892921960073	A	conserved_mC	Conserved
TraesCS3A03G1025100	29	1228	11	1196	30	1563	2.36156351791531	0.919732441471572	1.91938579654511	A	conserved_mC	Conserved
TraesCS3A03G1029900	21	938	26	1187	34	1210	2.23880597014925	2.19039595619208	2.8099173553719	A	conserved_mC	Conserved
TraesCS3A03G1030000	9	561	13	643	5	578	1.60427807486631	2.02177293934681	0.865051903114187	A	conserved_mC	Conserved
TraesCS3A03G1035200	12	911	27	1222	19	1329	1.3172338090011	2.20949263502455	1.42964635063958	A	conserved_mC	Conserved
TraesCS3A03G1041800	18	1171	23	1212	24	1272	1.53714773697694	1.8976897689769	1.88679245283019	A	conserved_mC	Conserved
TraesCS3A03G1042500	26	1200	13	870	27	1138	2.16666666666667	1.49425287356322	2.3725834797891	A	conserved_mC	Conserved
