gene_id	n_TEs	n_sites	pct_CS	cov_CS	pct_CSxP	cov_CSxP	pct_P	cov_P
TraesCS5A03G0708700	1	35	2.39726024315068	292	0.8097165951417	247	4.20711974757282	309
TraesCS5A03G0709300	1	1387	2.75868389918431	10911	2.42135555691178	10077	2.74323076490654	14071
TraesCS5A03G0709400	1	108	2.76134121301775	507	2.95081970491803	610	2.15231790231788	604
TraesCS5A03G0709500	2	1096	2.56748649994001	8335	2.49293239822668	7782	2.96753875121124	8256
TraesCS5A03G0709900	3	91	13.7971697382076	848	15.8249157811448	594	15.9638553704819	996
TraesCS5A03G0710000	1	442	4.01467731599395	4633	3.57225700533519	4311	3.62824991113698	5154
TraesCS5A03G0710500	3	30	1.58730161507937	252	0.65359477124183	306	1.24610591900312	321
TraesCS5A03G0711700	4	132	7.99069046237393	1289	7.53064799649737	1142	8.34105650046339	1079
TraesCS5A03G0711900	1	37	9.6234309623431	239	7.01219507012195	328	4.92307693538462	325
TraesCS5A03G0712100	2	55	4.63576159602649	604	3.50877192105263	456	4.7887324028169	355
TraesCS5A03G0712200	1	19	0.735294117647059	136	1.5624999921875	256	3.44827583189655	232
TraesCS5A03G0712400	1	65	1.92513371122995	935	1.35501353252033	738	1.27226461450382	786
TraesCS5A03G0712500	2	133	2.4802706059752	1774	1.44444445277778	1800	2.28136883052689	1841
TraesCS5A03G0712700	2	253	4.57002457395577	2035	3.68271953470255	1412	4.63300363352421	1921
TraesCS5A03G0713000	1	15	3.22580641935484	124	6.36363630909091	110	4.34782602608696	230
TraesCS5A03G0713100	3	83	46.8197879876325	566	46.3087248040268	745	44.6370531245937	923
TraesCS5A03G0713600	7	578	12.1273370264443	5937	13.3311334652698	6061	13.1794308239893	8187
TraesCS5A03G0713700	1	38	33.3333333369176	279	31.8181817657343	286	28.8888888395062	405
TraesCS5A03G0714000	5	85	15.0857142685714	875	11.487481562592	679	16.2556053553812	892
TraesCS5A03G0714100	1	196	2.35470940280561	1996	2.55712730685528	1838	2.18535006920275	2471
TraesCS5A03G0714600	2	62	19.7749196623794	622	13.1205672960993	564	15.3275648640297	809
TraesCS5A03G0714800	3	154	11.9702176471936	1746	15.4651878558226	1623	14.4807121228487	1685
TraesCS5A03G0714900	1	595	2.08731677326323	6276	2.24396826556437	5927	2.55155540353023	5722
TraesCS5A03G0715000	1	531	3.19745699158564	5348	3.35223069829924	4057	4.82233501595359	2758
TraesCS5A03G0715700	1	20	15.7480314645669	127	4.27350429059829	117	10.8108108468468	111
TraesCS5A03G0716000	1	14	1.57480311811024	127	1.44927536231884	69	6.75675678378378	74
TraesCS5A03G0716200	2	229	2.06333972792706	2084	2.21674876009852	2030	2.69151137732919	1932
TraesCS5A03G0716400	2	66	3.69515013856813	433	2.6415094490566	265	7.10059171893491	338
TraesCS5A03G0716500	1	41	3.16622687598945	379	4.54545454924242	528	5.20393817721519	711
TraesCS5A03G0716700	1	322	2.44104259536616	2417	2.29132569361702	3055	2.75449102155689	3340
TraesCS5A03G0716800	3	1958	2.15166622585935	15244	2.76933945369127	14155	3.07355888975278	16463
TraesCS5A03G0717000	3	99	10.1333333666667	750	7.11111113	900	8.82708587908101	827
TraesCS5A03G0717600	1	572	2.43957533024622	4427	2.33270498868992	4244	2.64927654534339	4907
TraesCS5A03G0717700	1	210	2.98864315780036	1673	2.86331713344138	1851	2.11956521304348	1840
TraesCS5A03G0718100	1	29	5.88235292647059	272	2.01342284899329	298	1.68539325280899	356
TraesCS5A03G0718200	1	34	3.10077519379845	129	1.3761467706422	218	0.862068952586207	232
TraesCS5A03G0719200	2	28	3.46320349350649	231	1.77777775111111	225	2.95857989940828	338
TraesCS5A03G0719600	2	256	4.04502286246922	2843	3.70370370785739	2889	4.33392542238011	2815
TraesCS5A03G0720000	4	101	16.8987929480037	1077	25.5729795319662	829	29.6891746891747	933
TraesCS5A03G0720100	2	86	48.0484522382234	743	51.6009852253695	812	45.077298640358	1229
TraesCS5A03G0720200	2	245	2.17877093072626	1790	2.63034286942226	2129	2.14808043235832	2188
TraesCS5A03G0720600	1	19	20.3821656496815	157	12.9353234079602	201	23.4693876479592	196
TraesCS5A03G0720700	2	115	4.18041803850385	909	3.93700788188976	1270	3.53892820020223	989
TraesCS5A03G0721000	1	66	3.44202898007246	552	2.34070222236671	769	2.46913579717813	567
TraesCS5A03G0721300	1	25	7.85714280714286	280	5.64516126612903	248	4.149377593361	241
TraesCS5A03G0721400	2	72	24.731182734255	651	18.9591078091698	807	18.1324647242128	921
TraesCS5A03G0721500	1	30	17.9347825923913	184	14.7368420526316	190	11.7241379310345	145
TraesCS5A03G0721600	2	43	7.26141081327801	482	4.7511311719457	442	10.5363984521073	522
TraesCS5A03G0721800	1	409	2.84122563064067	3590	3.3258804077697	3578	3.51941746116505	4120
TraesCS5A03G0722000	2	63	7.14285714285714	280	6.53061225306123	245	6.03674537270341	381
TraesCS5A03G0722200	2	64	13.7630661968641	574	12.420382178344	314	15.2838427816594	229
TraesCS5A03G0722400	1	44	2.2263450742115	539	2.39852400922509	542	1.46699264303178	409
TraesCS5A03G0722500	5	143	12.942365983822	989	12.032085530303	1122	16.1196207148067	1371
TraesCS5A03G0722900	1	26	1.80505414079422	277	1.87969922556391	266	3.29670329120879	182
TraesCS5A03G0723000	1	17	0.3690036900369	271	3.61010851263538	277	3.16455694303797	158
TraesCS5A03G0723500	3	197	5.4078413920685	2219	4.36959489076013	2197	6.66036841190364	2117
TraesCS5A03G0724400	1	308	4.94923856006769	2364	3.27064593581357	2446	4.01381094302978	2317
TraesCS5A03G0724900	1	24	3.00429181545064	233	2.85714286666667	105	1.58227847151899	316
TraesCS5A03G0725000	1	24	2.41545896135266	207	1.40845068544601	213	3.61010824548736	277
TraesCS5A03G0725100	1	14	15.068493130137	146	18.3908045689655	174	23.645320226601	203
TraesCS5A03G0725300	2	137	6.61375658267196	1512	3.942896	1471	6.89056166589462	1727
TraesCS5A03G0725500	3	151	4.57933971246006	939	3.99032647037485	827	9.09090908754209	891
TraesCS5A03G0725900	1	318	2.44186045891473	2580	3.21175829232444	1837	2.70562769805195	1848
