"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TraesCS5B03G0611500",0.372325505396263,5.73162242459471,0.728226520477759,0.47097213520071,0.722407458375591,-6.02975366399772
"TraesCS5B03G1294900",0.733055163383932,7.69709707762464,2.85247467936489,0.00700244508135244,0.0490171155694671,-3.17228956164099
"TraesCS7B03G0976000",0.0789750843539015,9.85024280410793,0.623746663958088,0.536548273204988,0.759452519058532,-7.46208280202199
"TraesCS2B03G1445100",1.04137746741061,12.4707749323259,17.3428861878898,1.45374516035284e-19,5.59691886735843e-17,34.0357482472901
"TraesCS3B03G1050400",-0.528012459849899,6.94062852089934,-1.52766309133304,0.134939722078403,0.367618156314394,-5.49448293904656
"TraesCS4B03G0700400",-0.407776581421321,7.28950877153139,-1.55773376032387,0.127648551332423,0.357466785928753,-5.67086480005077
"TraesCS5B03G0627800",0.114607106069058,7.9104815188642,0.494363254024011,0.623916838419581,0.825894568987846,-6.87045784509618
"TraesCS4B03G0641600",-0.384024954160657,4.14022809258247,-0.567226254677441,0.573921194896378,0.78914164298252,-5.82601723507817
"TraesCS5B03G0890600",0.326281796611299,5.48091755484765,0.639822718694281,0.526155454795803,0.753047769875035,-6.03086019645013
"TraesCS2B03G0967600",-0.75486520029355,8.19364261801773,-3.73282413834629,0.000622935278071778,0.0062740834210956,-1.10876117880295
"TraesCS5B03G0938100",0.972052033353738,6.78309528521657,2.65084888242413,0.0116708893866391,0.0718926786216966,-3.34316025373049
"TraesCS5B03G0825400",-0.0486731764789105,11.1022965021568,-0.549867191412915,0.585652057480253,0.80098061147388,-7.79478566707946
"TraesCS6B03G0772400",-0.154350793376294,7.233112687581,-0.489602396058164,0.627250839597032,0.825894568987846,-6.61056922140846
"TraesCS3B03G1059200",-0.236958088940485,5.76206360368816,-0.434810780067577,0.666177521003283,0.842867448105534,-6.15831446865251
"TraesCS5B03G0904300",-0.709700285642537,10.5610472666583,-6.35568202388126,1.91247741912199e-07,5.07795728525494e-06,6.29127717238293
"TraesCS3B03G0444100",-0.508420959040497,6.89099903858286,-1.4202207237738,0.163757215506888,0.412603068370951,-5.64460761025353
"TraesCS3B03G1040700",-0.50803425659068,9.11215324951316,-2.80276330385814,0.00795604804388005,0.0532709303807621,-3.68416987941996
"TraesCS1B03G1027000",0.734996733464353,5.4249925568908,1.35071775404418,0.184834238111708,0.441994917223649,-5.29336328655135
"TraesCS1B03G0544000",0.313444609537093,7.9979177658218,1.26173284525634,0.214792166343946,0.485014569163748,-6.23540261785032
"TraesCS5B03G0074700",0.0859190489418959,10.54826683741,0.806924673044321,0.424769146348371,0.686810789033178,-7.44728376457537
"TraesCS5B03G0837000",-0.124133971836,7.06718049844744,-0.388744462731234,0.699651094063384,0.857874604823607,-6.61749500436044
