"gene","sample","pval","adjpval","MAF","delta","rref","ralt"
"TraesPARA_EIv1.0_0031650","CSxP1",0.779055,1,0.517543859649124,-0.101283335659346,55,59
"TraesPARA_EIv1.0_0031680","CSxP1",0.88793,1,0.56739928442818,-0.0780025115794324,18,19
"TraesPARA_EIv1.0_0032020","CSxP1",1,1,0.516166978941202,0.0931094037903588,16,15
"TraesPARA_EIv1.0_0032110","CSxP1",0.981854,1,0.541494924661437,-0.0801703484611733,35,37
"TraesPARA_EIv1.0_0032190","CSxP1",1,1,0.529411764705882,0.169924999438569,9,8
"TraesPARA_EIv1.0_0032350","CSxP1",0.689737,0.966318274614472,0.531803962037213,0.183446140803961,67,59
"TraesPARA_EIv1.0_0032380","CSxP1",0.655779,0.947295875178754,0.562659477019108,-0.216811388529077,37,43
"TraesPARA_EIv1.0_0032390","CSxP1",0.237051,0.572273001365654,0.530266343825665,0.174874217329153,219,194
"TraesPARA_EIv1.0_0032560","CSxP1",0.581498,0.899326387188456,0.615384615384615,-0.678071894292425,5,8
"TraesPARA_EIv1.0_0032570","CSxP1",0.266893,0.611866683802134,0.692307692307692,-1.16992498140488,4,9
"TraesPARA_EIv1.0_0032630","CSxP1",0.570889,0.89745578457092,0.579175089435633,-0.253756591350811,26,31
"TraesPARA_EIv1.0_0032730","CSxP1",0.739986,0.993648557230597,0.57574370041433,0.440572588674149,19,14
"TraesPARA_EIv1.0_0033690","CSxP1",0.994174,1,0.508570309686908,0.0500406824417334,88,85
"TraesPARA_EIv1.0_0033720","CSxP1",0.32818,0.689068845057881,0.579783704938961,0.466567799194127,76,55
"TraesPARA_EIv1.0_0033780","CSxP1",0.55054,0.881936642501133,0.555555555555556,0.321928093444667,25,20
"TraesPARA_EIv1.0_0003300","CSxP1",0.89275,1,0.535618228478572,-0.113656781616395,61,66
"TraesPARA_EIv1.0_0003360","CSxP1",0.382788,0.744847574917673,0.619047619047619,-0.700439711205058,8,13
"TraesPARA_EIv1.0_0035010","CSxP1",1,1,0.5,0,17,17
"TraesPARA_EIv1.0_0035180","CSxP1",0.596081,0.911336470702703,0.5625,-0.362570077094716,14,18
"TraesPARA_EIv1.0_0035640","CSxP1",1,1,0.5,0,13,13
"TraesPARA_EIv1.0_0036270","CSxP1",0.724568,0.991064247969052,0.561933657261334,-0.359081092613781,46,59
"TraesPARA_EIv1.0_0036320","CSxP1",0.231511,0.564120578911096,0.534124629080118,0.197232347320631,180,157
"TraesPARA_EIv1.0_0036400","CSxP1",0.761214,0.998061226404598,0.56752771406322,-0.0780025115794324,18,19
"TraesPARA_EIv1.0_0036440","CSxP1",0.754059,0.993648557230597,0.6,-0.584962488698698,4,6
"TraesPARA_EIv1.0_0036550","CSxP1",0.708829,0.980655421443944,0.551933097597389,0.0749620575838248,79,75
"TraesPARA_EIv1.0_0036620","CSxP1",0.316588,0.673622237823211,0.553209984522434,-0.258533013377645,107,128
"TraesPARA_EIv1.0_0036640","CSxP1",0.146073,0.42939534674409,0.75,1.58496246866127,9,3
"TraesPARA_EIv1.0_0036780","CSxP1",1,1,0.5,0,12,12
"TraesPARA_EIv1.0_0037330","CSxP1",0.42268,0.779227133264195,0.642857142857143,0.847996893730994,9,5
"TraesPARA_EIv1.0_0037950","CSxP1",1,1,0.52,0.115477216495132,13,12
"TraesPARA_EIv1.0_0004180","CSxP1",0.497555,0.846945451372171,0.611161733955756,0.321928093685116,30,24
"TraesPARA_EIv1.0_0004190","CSxP1",1,1,0.517241379310345,-0.0995356728639169,14,15
"TraesPARA_EIv1.0_0004200","CSxP1",0.046271,0.196387899759904,0.621753982128311,-0.234465253212701,51,60
"TraesPARA_EIv1.0_0038130","CSxP1",0.000281,0.00254737307692308,0.683193548590081,-1.10962448913732,38,82
"TraesPARA_EIv1.0_0038140","CSxP1",0.590898,0.907129778115502,0.55659837802373,0.108934371450298,110,102
"TraesPARA_EIv1.0_0004230","CSxP1",0.073022,0.273919661538462,0.627371954678952,0.748461230668244,42,25
"TraesPARA_EIv1.0_0038350","CSxP1",0.015664,0.0852001107692308,0.58560782895597,0.424090747399557,373,278
"TraesPARA_EIv1.0_0038630","CSxP1",0.120083,0.377213191026211,0.562873075646407,-0.294330536183202,190,233
"TraesPARA_EIv1.0_0038690","CSxP1",0.000124,0.0011929306122449,0.721518987341772,-1.37345839150078,22,57
"TraesPARA_EIv1.0_0038700","CSxP1",0.229914,0.563248885625432,0.64,-0.830074991544587,9,16
"TraesPARA_EIv1.0_0038720","CSxP1",0.018403,0.0977668016528926,0.591954022988506,0.536753407047246,103,71
"TraesPARA_EIv1.0_0038920","CSxP1",0.059718,0.236563573109244,0.583941605839416,0.489038079994945,80,57
"TraesPARA_EIv1.0_0038970","CSxP1",0.623848,0.924727871416701,0.593727071060898,-0.547487791797971,13,19
"TraesPARA_EIv1.0_0039000","CSxP1",0.109132,0.358559303546753,0.8,1.99999994589894,8,2
"TraesPARA_EIv1.0_0039110","CSxP1",0.503836,0.851500812589413,0.608729989058915,0.637429917752802,28,18
"TraesPARA_EIv1.0_0039130","CSxP1",0.75376,0.993648557230597,0.6,-0.584962488698698,4,6
"TraesPARA_EIv1.0_0039300","CSxP1",1,1,0.5,0,12,12
"TraesPARA_EIv1.0_0039430","CSxP1",0.387441,0.745633107065217,0.553903300773674,0.311944005831078,72,58
"TraesPARA_EIv1.0_0004460","CSxP1",0.078545,0.287003708677686,0.653617788947515,0.815575426370645,44,25
"TraesPARA_EIv1.0_0004520","CSxP1",0.93473,1,0.536840249751923,0.106915203520167,28,26
"TraesPARA_EIv1.0_0039910","CSxP1",0.152601,0.439707282396088,0.535307517084283,-0.204091604500213,204,235
"TraesPARA_EIv1.0_0004640","CSxP1",1.5e-05,0.000168357142857143,0.86503807647443,2.67807188076716,32,5
"TraesPARA_EIv1.0_0040380","CSxP1",0.663878,0.951085992714025,0.571428571428572,0.415037495271358,12,9
"TraesPARA_EIv1.0_0040920","CSxP1",0.000146,0.00138386863270777,0.669174787143197,0.388270589215454,89,68
"TraesPARA_EIv1.0_0041070","CSxP1",0.80076,1,0.523809523809523,-0.137503523312755,30,33
"TraesPARA_EIv1.0_0041210","CSxP1",0.159596,0.454491871123641,0.681485201823119,0.584962495912173,15,10
"TraesPARA_EIv1.0_0041240","CSxP1",0.386404,0.745633107065217,0.541353383458647,0.239187663518095,72,61
"TraesPARA_EIv1.0_0041390","CSxP1",0.342978,0.70118918134715,0.7,1.22239239385654,7,3
"TraesPARA_EIv1.0_0041490","CSxP1",0.605537,0.913562691082803,0.511355648998072,0.0655673461269275,1598,1527
"TraesPARA_EIv1.0_0041500","CSxP1",0.753468,0.993648557230597,0.6,0.584962488698698,6,4
"TraesPARA_EIv1.0_0041520","CSxP1",0.774681,0.998160117925387,0.583333333333333,-0.48542681892627,5,7
"TraesPARA_EIv1.0_0041540","CSxP1",0.753818,0.993648557230597,0.6,-0.584962488698698,4,6
"TraesPARA_EIv1.0_0041600","CSxP1",0.284195,0.63292688031496,0.552800331727752,-0.167599948381408,138,155
"TraesPARA_EIv1.0_0041640","CSxP1",0.883838,1,0.523437350027412,0.135351852824287,201,183
"TraesPARA_EIv1.0_0041720","CSxP1",0.086233,0.306408815577889,0.537448376250426,-0.216406126222176,414,481
"TraesPARA_EIv1.0_0041760","CSxP1",1,1,0.527725046678391,0.160464671299936,19,17
"TraesPARA_EIv1.0_0041850","CSxP1",0.667337,0.953280793333333,0.573966465991089,-0.214124804556878,25,29
"TraesPARA_EIv1.0_0041870","CSxP1",7.5e-05,0.000747990126939351,0.833333333333333,-2.32192807565143,6,30
"TraesPARA_EIv1.0_0041880","CSxP1",0.222174,0.556287851078882,0.668967799231949,-0.999999990983156,8,16
"TraesPARA_EIv1.0_0041980","CSxP1",0.523073,0.866973141184734,0.590909090909091,0.530514711766489,13,9
"TraesPARA_EIv1.0_0041990","CSxP1",0.118263,0.375678145096283,0.733333333333333,1.45943159568533,11,4
"TraesPARA_EIv1.0_0042000","CSxP1",0.496741,0.846009726878613,0.519913895079574,-0.115016660316987,482,522
"TraesPARA_EIv1.0_0042020","CSxP1",0.607142,0.913562691082803,0.6,0.584962492706184,9,6
"TraesPARA_EIv1.0_0042060","CSxP1",0.023279,0.116824562810504,0.682946445824172,-1.10962448710013,19,41
"TraesPARA_EIv1.0_0042270","CSxP1",0.228901,0.563248885625432,0.617647058823529,-0.69187770040999,13,21
"TraesPARA_EIv1.0_0005140","CSxP1",0.010087,0.0599875332211943,0.696814020609742,-1.18057224026707,15,34
"TraesPARA_EIv1.0_0042340","CSxP1",0.025082,0.123420196242171,0.604408301361404,-0.602664501542342,54,82
"TraesPARA_EIv1.0_0042370","CSxP1",0.566613,0.893739384117778,0.580850489030744,0.201633860228763,23,20
"TraesPARA_EIv1.0_0042610","CSxP1",0.149383,0.435582347628866,0.618194244748316,0.695145415844823,34,21
"TraesPARA_EIv1.0_0042680","CSxP1",0.425028,0.779227133264195,0.622704141477905,-0.494764689845728,22,31
"TraesPARA_EIv1.0_0042690","CSxP1",0.376811,0.740086234608985,0.59375,-0.547487791797971,13,19
"TraesPARA_EIv1.0_0043190","CSxP1",0.181989,0.492817838820827,0.580246913580247,-0.467126009253641,34,47
"TraesPARA_EIv1.0_0043290","CSxP1",0.04613,0.196024777644231,0.681355781013985,0.465663570453646,29,21
"TraesPARA_EIv1.0_0043330","CSxP1",0.602425,0.913562691082803,0.532125142043586,-0.015512999362984,185,187
"TraesPARA_EIv1.0_0005340","CSxP1",1,1,0.525027482536045,0.144389908612019,21,19
"TraesPARA_EIv1.0_0043490","CSxP1",0.510805,0.856916288256228,0.593095818053807,0.544320514334567,35,24
"TraesPARA_EIv1.0_0043510","CSxP1",0.344194,0.70118918134715,0.7,-1.22239239385654,3,7
"TraesPARA_EIv1.0_0043540","CSxP1",1,1,0.5,0,12,12
"TraesPARA_EIv1.0_0043560","CSxP1",0.14362,0.427234758098443,0.622021816347245,-0.521952702072379,39,56
"TraesPARA_EIv1.0_0043630","CSxP1",0.194131,0.51373514258982,0.571039502046569,0.308549064872481,161,130
"TraesPARA_EIv1.0_0043700","CSxP1",0.078451,0.286977248318676,0.646765026998153,0.559427406173369,28,19
"TraesPARA_EIv1.0_0005420","CSxP1",0.991711,1,0.530453150016893,-0.176877761722199,46,52
"TraesPARA_EIv1.0_0043910","CSxP1",1,1,0.5,0,9,9
"TraesPARA_EIv1.0_0005640","CSxP1",0.001141,0.00894457982261641,0.687733563052828,0.790546632726085,64,37
"TraesPARA_EIv1.0_0005650","CSxP1",0.078959,0.287941768437339,0.541482334697666,-0.239713331534785,343,405
"TraesPARA_EIv1.0_0005680","CSxP1",0.838999,1,0.541666666666667,-0.24100809748604,11,13
"TraesPARA_EIv1.0_0044340","CSxP1",0.208956,0.538425160753077,0.628247696869946,0.754887498489939,27,16
"TraesPARA_EIv1.0_0044770","CSxP1",0.368774,0.730146075587906,0.613546497927085,0.54056838054299,80,55
"TraesPARA_EIv1.0_0005750","CSxP1",1,1,0.5,0,5,5
"TraesPARA_EIv1.0_0005790","CSxP1",0.997877,1,0.521604012500426,0.0941221772621709,95,89
"TraesPARA_EIv1.0_0005830","CSxP1",0.710831,0.981310538911644,0.551724137931035,0.299560279778098,16,13
"TraesPARA_EIv1.0_0044900","CSxP1",1,1,0.545454545454545,-0.26303440102481,5,6
"TraesPARA_EIv1.0_0045000","CSxP1",0.596613,0.911549378349179,0.5625,-0.362570077094716,14,18
"TraesPARA_EIv1.0_0045120","CSxP1",0.059587,0.236309409422322,0.520883341334614,-0.12058332198299,998,1085
"TraesPARA_EIv1.0_0006020","CSxP1",1,1,0.5,0,8,8
"TraesPARA_EIv1.0_0045380","CSxP1",0.453094,0.808061026864173,0.587152544768605,0.251538765896768,25,21
"TraesPARA_EIv1.0_0046510","CSxP1",0.335535,0.696715636523782,0.630316158321765,0.758991895956256,22,13
"TraesPARA_EIv1.0_0046540","CSxP1",0.643807,0.938231583693638,0.547619047619047,-0.275634441292883,19,23
"TraesPARA_EIv1.0_0046630","CSxP1",0.15067,0.438250748663102,0.614405019820479,0.253756591798297,62,52
"TraesPARA_EIv1.0_0046730","CSxP1",0.984431,1,0.516115831636437,0.0186156781433262,78,77
"TraesPARA_EIv1.0_0006560","CSxP1",0.866399,1,0.515504073118303,0.0894981507696795,133,125
"TraesPARA_EIv1.0_0046870","CSxP1",0.62936,0.924727871416701,0.588235294117647,-0.514573166646779,7,10
"TraesPARA_EIv1.0_0046900","CSxP1",0.296596,0.649040836734694,0.567567567567568,-0.392317421705327,32,42
"TraesPARA_EIv1.0_0047000","CSxP1",0.00092,0.00747691274397244,0.761904761904762,-1.67807189519411,10,32
"TraesPARA_EIv1.0_0047030","CSxP1",0.89698,1,0.565120853226639,0.125530880990908,12,11
"TraesPARA_EIv1.0_0047080","CSxP1",0.072658,0.272988691817216,0.657894736842105,0.943416466306759,25,13
"TraesPARA_EIv1.0_0047110","CSxP1",0.523256,0.866973141184734,0.590909090909091,0.530514711766489,13,9
"TraesPARA_EIv1.0_0047130","CSxP1",0.505048,0.851500812589413,0.536363636363636,0.210217707006778,59,51
"TraesPARA_EIv1.0_0047260","CSxP1",0.845118,1,0.538461538461538,0.222392419618954,14,12
"TraesPARA_EIv1.0_0047280","CSxP1",0.873058,1,0.534258973500848,0.152003093321743,130,117
"TraesPARA_EIv1.0_0047290","CSxP1",0.46558,0.817079491563275,0.596238684580016,0.0179219079749984,81,80
"TraesPARA_EIv1.0_0047400","CSxP1",0.614464,0.917970842205323,0.539026456751282,-0.0901978088305521,62,66
"TraesPARA_EIv1.0_0006810","CSxP1",0,0,0.583680514137646,0.373019673018371,2989,2308
"TraesPARA_EIv1.0_0006820","CSxP1",0.205872,0.534651215938303,0.672010909946013,0.700439711205058,13,8
"TraesPARA_EIv1.0_0047740","CSxP1",0.40678,0.764171461211477,0.571428571428572,0.415037498276972,48,36
"TraesPARA_EIv1.0_0048020","CSxP1",0.200325,0.525085960340993,0.581081081081081,-0.472068443016472,31,43
"TraesPARA_EIv1.0_0048140","CSxP1",0.255662,0.600173082808877,0.605263157894737,0.616671357103115,23,15
"TraesPARA_EIv1.0_0048180","CSxP1",0.001394,0.010725760609358,0.716693363690413,1.30666133371048,47,19
"TraesPARA_EIv1.0_0048220","CSxP1",0.13067,0.40277574978204,0.54999604704559,0.154509949013154,384,345
"TraesPARA_EIv1.0_0048240","CSxP1",0.148909,0.434548538366337,0.578852366400364,0.241008099251576,104,88
"TraesPARA_EIv1.0_0048270","CSxP1",0.266718,0.611866683802134,0.692307692307692,-1.16992498140488,4,9
"TraesPARA_EIv1.0_0048360","CSxP1",0.042084,0.18301104797048,0.592762487484183,-0.541569904706075,90,131
"TraesPARA_EIv1.0_0048370","CSxP1",0,0,0.703815337295503,1.24046399344269,241,102
"TraesPARA_EIv1.0_0048480","CSxP1",0.19103,0.508382811441475,0.573587409604463,-0.165586065612274,148,166
"TraesPARA_EIv1.0_0048490","CSxP1",0.000121,0.0011656553133515,1,-27.0608515965741,0,14
"TraesPARA_EIv1.0_0048540","CSxP1",0.000363,0.0032044606741573,0.565921207848692,-0.382828918281172,385,502
"TraesPARA_EIv1.0_0048550","CSxP1",0.032775,0.152669318181818,0.598682706369851,0.577057301856115,91,61
"TraesPARA_EIv1.0_0048670","CSxP1",0.04237,0.184141530424093,0.655897823307006,0.678071902407585,32,20
"TraesPARA_EIv1.0_0048840","CSxP1",0.15215,0.439561274877651,0.666666666666667,-0.999999990983156,8,16
"TraesPARA_EIv1.0_0048920","CSxP1",0.92313,1,0.545636479395456,0.052467419703303,28,27
"TraesPARA_EIv1.0_0048930","CSxP1",0.47135,0.823578432171979,0.600087527451594,-0.584962497715542,16,24
"TraesPARA_EIv1.0_0048970","CSxP1",0.030014,0.142449803355705,0.693856885310268,1.16992499476317,27,12
"TraesPARA_EIv1.0_0049000","CSxP1",1,1,0.507462686567165,0.0430687217633034,34,33
"TraesPARA_EIv1.0_0049010","CSxP1",0.287133,0.635595480751174,0.628841324316091,-0.47393118608822,18,25
"TraesPARA_EIv1.0_0049020","CSxP1",0.355545,0.716664394241733,0.600006927252835,0.321928093444667,25,20
"TraesPARA_EIv1.0_0049390","CSxP1",0.171828,0.474483151112847,0.598831584679881,-0.571906346619616,37,55
"TraesPARA_EIv1.0_0049540","CSxP1",0.000929,0.00753268041237113,0.673684210526316,1.04580368721348,64,31
"TraesPARA_EIv1.0_0049560","CSxP1",0.076008,0.281683735849057,0.585514773115754,0.496425825369454,79,56
"TraesPARA_EIv1.0_0049580","CSxP1",0.000112,0.00108190163934426,0.601000268993584,0.587772034025659,257,171
"TraesPARA_EIv1.0_0049620","CSxP1",0.037824,0.170244114576703,0.667075814808273,-0.999999996565012,21,42
"TraesPARA_EIv1.0_0049650","CSxP1",0.109603,0.358559303546753,0.597380847408851,-0.230780206611547,98,115
"TraesPARA_EIv1.0_0049670","CSxP1",0.604715,0.913562691082803,0.566341454660721,0.0255350920619405,57,56
"TraesPARA_EIv1.0_0049700","CSxP1",0.274136,0.619302126517572,0.575484272807034,-0.436099114068722,51,69
"TraesPARA_EIv1.0_0049850","CSxP1",0.608206,0.913562691082803,0.6,0.584962492706184,9,6
"TraesPARA_EIv1.0_0050030","CSxP1",1,1,0.545454545454545,0.26303440102481,6,5
"TraesPARA_EIv1.0_0050070","CSxP1",0,0,0.800640382969058,1.99999999398877,72,18
"TraesPARA_EIv1.0_0050260","CSxP1",1,1,0.515179552474654,0.0874628407199367,17,16
"TraesPARA_EIv1.0_0007440","CSxP1",0.363601,0.723712374683544,0.551323484472915,-0.296981737373691,70,86
"TraesPARA_EIv1.0_0050430","CSxP1",0.634578,0.929583807333748,0.588216411434267,-0.185555652814668,51,58
"TraesPARA_EIv1.0_0050450","CSxP1",1,1,0.5,0,17,17
"TraesPARA_EIv1.0_0050470","CSxP1",0.881211,1,0.550036484181952,-0.144389908612019,19,21
"TraesPARA_EIv1.0_0050690","CSxP1",0.840877,1,0.526839177086091,0.120533665259507,262,241
"TraesPARA_EIv1.0_0050720","CSxP1",0.152399,0.439561274877651,0.714361765470283,1.32192808046041,15,6
"TraesPARA_EIv1.0_0050730","CSxP1",0.599168,0.9132823729252,0.596661145914386,-0.0931094040909199,30,32
"TraesPARA_EIv1.0_0050760","CSxP1",0.408931,0.766786290373906,0.599828376505553,-0.064130337134598,22,23
"TraesPARA_EIv1.0_0050840","CSxP1",0.877091,1,0.53247063035548,-0.0374747053213151,38,39
"TraesPARA_EIv1.0_0050850","CSxP1",1,1,0.512820512820514,0.0740005810641203,20,19
"TraesPARA_EIv1.0_0050900","CSxP1",0.251564,0.593926225041736,0.555907212240506,-0.26482768747629,134,161
"TraesPARA_EIv1.0_0050920","CSxP1",0.367923,0.729552308749299,0.617283354518934,0.6780719015059,24,15
"TraesPARA_EIv1.0_0050930","CSxP1",0.310768,0.664883669591528,0.6,-0.584962497286168,14,21
"TraesPARA_EIv1.0_0051290","CSxP1",0.086217,0.306408815577889,0.611940298507463,0.657112284446933,41,26
"TraesPARA_EIv1.0_0051310","CSxP1",0.832157,1,0.545454545454545,0.263034403429302,12,10
"TraesPARA_EIv1.0_0051350","CSxP1",0.120054,0.377213191026211,0.634845672949031,0.111031311961279,27,25
"TraesPARA_EIv1.0_0051450","CSxP1",0.672527,0.957395761617381,0.526090492135574,-0.123148230655995,101,110
"TraesPARA_EIv1.0_0051700","CSxP1",0.607366,0.913562691082803,0.6,-0.584962492706184,6,9
"TraesPARA_EIv1.0_0051710","CSxP1",0.202634,0.529303662356853,0.573606360907691,-0.226770861623781,94,110
"TraesPARA_EIv1.0_0051770","CSxP1",0.017938,0.0959452329803328,0.6068120657476,0.270089163005518,82,68
"TraesPARA_EIv1.0_0051880","CSxP1",0.58447,0.900716360409408,0.566666666666666,-0.387023120498035,13,17
"TraesPARA_EIv1.0_0052110","CSxP1",0.001882,0.0140080231578947,0.540983606557378,0.237039197268321,792,672
"TraesPARA_EIv1.0_0052440","CSxP1",0.362681,0.722975381234151,0.54109589041096,0.237691557392251,79,67
"TraesPARA_EIv1.0_0052450","CSxP1",0.607834,0.913562691082803,0.6,-0.584962492706184,6,9
"TraesPARA_EIv1.0_0008090","CSxP1",0.608478,0.913562691082803,0.549977479187502,-0.192645077620366,56,64
"TraesPARA_EIv1.0_0052520","CSxP1",0.093493,0.322482440487805,0.57003987686834,0.308122295032044,104,84
"TraesPARA_EIv1.0_0052530","CSxP1",0.038652,0.172000183763373,0.833333333333333,-2.32192803717956,2,10
"TraesPARA_EIv1.0_0052590","CSxP1",0.143596,0.427234758098443,0.658472031420814,0.93288579789603,21,11
"TraesPARA_EIv1.0_0052610","CSxP1",0.307475,0.660568396598846,0.625,-0.736965587754228,9,15
"TraesPARA_EIv1.0_0052620","CSxP1",0.326904,0.688260115041617,0.615384615384615,0.678071899702531,16,10
"TraesPARA_EIv1.0_0052640","CSxP1",0.057521,0.230405753820034,0.785714285714286,-1.87446908294172,3,11
"TraesPARA_EIv1.0_0052680","CSxP1",0.000489,0.004253036900369,0.837878020727737,-2.37851159994866,5,26
"TraesPARA_EIv1.0_0052710","CSxP1",0,0,0.564825109056002,-0.376473918016956,872,1132
"TraesPARA_EIv1.0_0052820","CSxP1",0.066619,0.255042203031944,0.573099415204679,-0.424885284731034,73,98
"TraesPARA_EIv1.0_0008200","CSxP1",0.454145,0.808061026864173,0.625,0.736965584548239,10,6
"TraesPARA_EIv1.0_0052830","CSxP1",0.178566,0.488460753181643,0.695417204933208,-0.125530880990908,11,12
"TraesPARA_EIv1.0_0052870","CSxP1",0.921167,1,0.509803921568626,0.056583528255391,52,50
"TraesPARA_EIv1.0_0052880","CSxP1",0.082778,0.297182901065449,0.574661918316627,-0.43148801971729,109,147
"TraesPARA_EIv1.0_0052940","CSxP1",0.187145,0.502583477022408,0.646562046389207,-0.862496470348131,11,20
"TraesPARA_EIv1.0_0008240","CSxP1",0.692111,0.967368428740858,0.544301078596152,0.253756591798297,62,52
"TraesPARA_EIv1.0_0052990","CSxP1",1e-06,1.32415730337079e-05,0.6792425506763,0.0848888975032406,105,99
"TraesPARA_EIv1.0_0053000","CSxP1",0.440993,0.797060635321101,0.571428571428572,-0.415037497275101,18,24
"TraesPARA_EIv1.0_0053040","CSxP1",0.488675,0.837376364429368,0.557692307692308,-0.334419037772783,23,29
"TraesPARA_EIv1.0_0053050","CSxP1",0.070469,0.266036465029365,0.634615384615385,0.796466602693539,33,19
"TraesPARA_EIv1.0_0053090","CSxP1",1,1,0.5,0,10,10
"TraesPARA_EIv1.0_0053120","CSxP1",0.135612,0.412258147893379,0.655172413793103,-0.925999411722405,10,19
"TraesPARA_EIv1.0_0053210","CSxP1",0.939332,1,0.505813953488372,0.0335525596720083,87,85
"TraesPARA_EIv1.0_0053220","CSxP1",0.210812,0.538919613882863,0.6875,1.13750350801144,11,5
"TraesPARA_EIv1.0_0053350","CSxP1",0.651836,0.943278343698854,0.545454545454545,0.263034404631548,24,20
"TraesPARA_EIv1.0_0053380","CSxP1",0.543154,0.881376900680272,0.558139534883721,0.337034985695668,24,19
"TraesPARA_EIv1.0_0053430","CSxP1",0.540694,0.881376900680272,0.583333333333333,-0.485426823048256,10,14
"TraesPARA_EIv1.0_0053460","CSxP1",0.116681,0.374237084353741,0.657755683964577,0.943416466306759,25,13
"TraesPARA_EIv1.0_0008400","CSxP1",0.934755,1,0.551537802683182,-0.227805917245535,76,89
"TraesPARA_EIv1.0_0053520","CSxP1",1,1,0.538380932736277,0.222392419618954,14,12
"TraesPARA_EIv1.0_0053610","CSxP1",0.523957,0.867156461970512,0.590909090909091,0.530514711766489,13,9
"TraesPARA_EIv1.0_0008420","CSxP1",0.294515,0.646743964285714,0.596854480369268,-0.298658315294743,100,123
"TraesPARA_EIv1.0_0053640","CSxP1",0.293787,0.64634968170504,0.610826607642486,-0.0489096003151194,29,30
"TraesPARA_EIv1.0_0053650","CSxP1",0.000846,0.00698024037339557,0.560792813699162,-0.350728466655355,367,468
"TraesPARA_EIv1.0_0008440","CSxP1",0.859836,1,0.53125,-0.180572244510296,15,17
"TraesPARA_EIv1.0_0053810","CSxP1",0.232494,0.565130654520454,0.565285906356507,0.379704425807588,121,93
"TraesPARA_EIv1.0_0053820","CSxP1",0.657818,0.948884348837209,0.5369627744301,0.186190055715976,223,196
"TraesPARA_EIv1.0_0053920","CSxP1",0.040992,0.179810441687345,0.685714285714286,-1.12553087497968,11,24
"TraesPARA_EIv1.0_0053960","CSxP1",0.370635,0.732874744127517,0.630235957991529,-0.519374157639701,30,43
"TraesPARA_EIv1.0_0000450","CSxP1",1,1,0.507042253521124,0.0406419843828464,36,35
"TraesPARA_EIv1.0_0054320","CSxP1",0.729402,0.991846450384615,0.544071302347909,0.255257054487395,37,31
"TraesPARA_EIv1.0_0054330","CSxP1",0.359078,0.720507819574468,0.631578947368421,-0.777607570076082,7,12
"TraesPARA_EIv1.0_0054380","CSxP1",1,1,0.545454545454545,0.26303440102481,6,5
"TraesPARA_EIv1.0_0054410","CSxP1",0.269038,0.612876191365979,0.571383504889481,-0.295455882918976,44,54
"TraesPARA_EIv1.0_0054450","CSxP1",0.813958,1,0.546776318213116,0.273018493369997,29,24
"TraesPARA_EIv1.0_0008670","CSxP1",4e-06,4.95341506129597e-05,0.743310234448486,1.52837896872955,75,26
"TraesPARA_EIv1.0_0054480","CSxP1",1,1,0.538461538461539,0.22239241790146,7,6
"TraesPARA_EIv1.0_0054490","CSxP1",0.266039,0.611866683802134,0.692307692307692,1.16992498140488,9,4
"TraesPARA_EIv1.0_0054530","CSxP1",0.115554,0.371688931787176,0.6006230615216,0.23815973663184,46,39
"TraesPARA_EIv1.0_0054560","CSxP1",0.096514,0.328059774843975,0.722222222222222,-1.37851160549748,5,13
"TraesPARA_EIv1.0_0008740","CSxP1",0.256247,0.600173082808877,0.605263157894737,-0.616671357103115,15,23
"TraesPARA_EIv1.0_0054810","CSxP1",1,1,0.545454545454545,0.26303440102481,6,5
"TraesPARA_EIv1.0_0055170","CSxP1",0.081477,0.293940748469388,0.663160587345608,-0.855610087591415,21,38
"TraesPARA_EIv1.0_0055240","CSxP1",0.480355,0.829694431425091,0.611111111111111,-0.652076689085173,7,11
"TraesPARA_EIv1.0_0055250","CSxP1",0.50104,0.850012917466411,0.587373916748167,-0.502500336993166,12,17
"TraesPARA_EIv1.0_0055280","CSxP1",0.479988,0.829694431425091,0.56,-0.347923302015084,22,28
"TraesPARA_EIv1.0_0055470","CSxP1",0.47649,0.828235199115044,0.549295774647887,0.285402218053044,39,32
"TraesPARA_EIv1.0_0008950","CSxP1",0.837662,1,0.515789473684211,-0.0911478878661773,46,49
"TraesPARA_EIv1.0_0055710","CSxP1",1,1,0.545454545454545,0.26303440102481,6,5
"TraesPARA_EIv1.0_0055770","CSxP1",0.697374,0.972226252760252,0.537561611055086,0.217591434602912,50,43
"TraesPARA_EIv1.0_0055800","CSxP1",0.436354,0.791955629876797,0.629690052185738,-0.106915203123822,13,14
"TraesPARA_EIv1.0_0055910","CSxP1",0.871021,1,0.526315789473685,-0.152003092643553,18,20
"TraesPARA_EIv1.0_0055940","CSxP1",1,1,0.545454545454545,-0.26303440102481,5,6
"TraesPARA_EIv1.0_0055960","CSxP1",0.449394,0.806513952791878,0.593483521432091,-0.146841387830644,28,31
"TraesPARA_EIv1.0_0056030","CSxP1",0.809741,1,0.557454845559271,0.23703919691051,66,56
"TraesPARA_EIv1.0_0056080","CSxP1",0.036286,0.165002126045016,0.673699408071953,-1.04439411471341,16,33
"TraesPARA_EIv1.0_0056110","CSxP1",1,1,0.516129032258064,-0.0931094037903587,15,16
"TraesPARA_EIv1.0_0056180","CSxP1",0.001994,0.0147177181628393,1,26.5754247735258,10,0
