gene_id	meth_CS	cov_CS	meth_CSxP	cov_CSxP	meth_P	cov_P	pct_CS	pct_CSxP	pct_P	subgenome	category.x	category.y
TraesCS1B03G0609800	154	1103	146	1240	199	1313	13.961922030825	11.7741935483871	15.1561309977152	B	conserved_mC	Conserved
TraesCS1B03G0611500	27	755	31	568	29	570	3.57615894039735	5.45774647887324	5.08771929824561	B	conserved_mC	Conserved
TraesCS1B03G0612700	39	1968	33	1782	39	2323	1.98170731707317	1.85185185185185	1.67886353852777	B	conserved_mC	Conserved
TraesCS1B03G0613600	362	983	337	1101	344	1052	36.8260427263479	30.6085376930064	32.6996197718631	B	conserved_mC	Conserved
TraesCS1B03G0615800	67	2147	49	2435	38	2303	3.12063344201211	2.01232032854209	1.65002171081198	B	conserved_mC	Conserved
TraesCS1B03G0618700	65	65	61	82	72	94	100	74.390243902439	76.5957446808511	B	P_dominant	Conserved
TraesCS1B03G0618900	25	635	48	694	41	730	3.93700787401575	6.9164265129683	5.61643835616438	B	conserved_mC	Conserved
TraesCS1B03G0619800	306	1173	194	1091	349	1387	26.0869565217391	17.781851512374	25.1622206200433	B	underdominant	Conserved
TraesCS1B03G0620000	357	727	368	690	382	745	49.1059147180193	53.3333333333333	51.2751677852349	B	conserved_mC	Conserved
TraesCS1B03G0621100	34	735	30	440	34	470	4.62585034013605	6.81818181818182	7.23404255319149	B	conserved_mC	Conserved
TraesCS1B03G0621200	267	1151	302	967	462	1237	23.1972198088619	31.2306101344364	37.3484236054972	B	additive	Conserved
TraesCS1B03G0621600	61	3553	51	2682	72	3627	1.71685899240079	1.90156599552573	1.98511166253102	B	conserved_mC	Conserved
TraesCS1B03G0622700	628	961	711	1219	714	1187	65.3485952133195	58.3264971287941	60.1516427969672	B	conserved_mC	Conserved
TraesCS1B03G0623800	63	325	71	266	111	452	19.3846153846154	26.6917293233083	24.5575221238938	B	conserved_mC	Conserved
TraesCS1B03G0628600	30	1269	33	965	54	1046	2.36406619385343	3.41968911917098	5.16252390057361	B	conserved_mC	Cis only
TraesCS1B03G0630700	204	1017	278	1049	263	822	20.0589970501475	26.5014299332698	31.9951338199513	B	conserved_mC	Conserved
TraesCS1B03G0632100	344	1499	432	1473	441	1326	22.9486324216144	29.3279022403259	33.2579185520362	B	conserved_mC	Conserved
TraesCS1B03G0642600	505	1467	554	1276	654	1422	34.4239945466939	43.4169278996865	45.9915611814346	B	conserved_mC	Conserved
TraesCS1B03G0647000	526	1021	536	888	462	868	51.5181194906954	60.3603603603604	53.2258064516129	B	overdominant	Conserved
TraesCS1B03G0648500	469	1591	390	1706	576	1688	29.4783155248272	22.8604923798359	34.1232227488152	B	underdominant	Conserved
TraesCS1B03G0652600	53	2423	44	2318	54	2993	2.18737102765167	1.89818809318378	1.80420982292015	B	conserved_mC	Conserved
TraesCS1B03G0652900	2812	3300	2788	3381	3107	3744	85.2121212121212	82.460810411121	82.9861111111111	B	conserved_mC	Conserved
TraesCS1B03G0654500	269	770	231	673	287	816	34.9350649350649	34.3239227340268	35.171568627451	B	conserved_mC	Conserved
TraesCS1B03G0654800	21	1570	32	1470	55	2489	1.33757961783439	2.17687074829932	2.20972278023303	B	conserved_mC	Conserved
